timestamp,altitude,daytime,profile,value
2.67E+02,0.1,6.07,4.20E-01,1.60E-01
2.67E+02,0.3,6.07,4.20E-01,1.83E-01
2.67E+02,0.5,6.07,4.20E-01,1.62E-01
2.67E+02,0.7,6.07,4.20E-01,1.40E-01
2.67E+02,0.9,6.07,4.20E-01,1.18E-01
2.67E+02,1.1,6.07,4.20E-01,9.64E-02
2.67E+02,1.3,6.07,4.20E-01,1.07E-01
2.67E+02,1.5,6.07,4.20E-01,1.29E-01
2.67E+02,1.7,6.07,4.20E-01,1.04E-01
2.67E+02,1.9,6.07,4.20E-01,7.72E-02
2.67E+02,2.1,6.07,4.20E-01,5.58E-02
2.67E+02,2.3,6.07,4.20E-01,4.76E-02
2.67E+02,2.5,6.07,4.20E-01,3.94E-02
2.67E+02,2.7,6.07,4.20E-01,3.47E-02
2.67E+02,2.9,6.07,4.20E-01,3.14E-02
2.67E+02,3.1,6.07,4.20E-01,2.45E-02
2.67E+02,3.3,6.07,4.20E-01,1.65E-02
2.67E+02,3.5,6.07,4.20E-01,9.26E-03
2.67E+02,3.7,6.07,4.20E-01,6.89E-03
2.67E+02,3.9,6.07,4.20E-01,4.51E-03
2.67E+02,0.1,7.07,4.20E-01,7.19E-02
2.67E+02,0.3,7.07,4.20E-01,8.60E-02
2.67E+02,0.5,7.07,4.20E-01,7.56E-02
2.67E+02,0.7,7.07,4.20E-01,6.52E-02
2.67E+02,0.9,7.07,4.20E-01,5.49E-02
2.67E+02,1.1,7.07,4.20E-01,4.45E-02
2.67E+02,1.3,7.07,4.20E-01,4.03E-02
2.67E+02,1.5,7.07,4.20E-01,4.80E-02
2.67E+02,1.7,7.07,4.20E-01,5.05E-02
2.67E+02,1.9,7.07,4.20E-01,4.42E-02
2.67E+02,2.1,7.07,4.20E-01,4.51E-02
2.67E+02,2.3,7.07,4.20E-01,4.57E-02
2.67E+02,2.5,7.07,4.20E-01,3.12E-02
2.67E+02,2.7,7.07,4.20E-01,2.12E-02
2.67E+02,2.9,7.07,4.20E-01,1.20E-02
2.67E+02,3.1,7.07,4.20E-01,7.33E-03
2.67E+02,3.3,7.07,4.20E-01,5.07E-03
2.67E+02,3.5,7.07,4.20E-01,2.81E-03
2.67E+02,3.7,7.07,4.20E-01,5.50E-04
2.67E+02,3.9,7.07,4.20E-01,0.00E+00
2.67E+02,0.1,8.08,4.20E-01,1.22E-01
2.67E+02,0.3,8.08,4.20E-01,1.32E-01
2.67E+02,0.5,8.08,4.20E-01,1.14E-01
2.67E+02,0.7,8.08,4.20E-01,9.59E-02
2.67E+02,0.9,8.08,4.20E-01,7.97E-02
2.67E+02,1.1,8.08,4.20E-01,7.63E-02
2.67E+02,1.3,8.08,4.20E-01,7.08E-02
2.67E+02,1.5,8.08,4.20E-01,5.67E-02
2.67E+02,1.7,8.08,4.20E-01,4.26E-02
2.67E+02,1.9,8.08,4.20E-01,3.91E-02
2.67E+02,2.1,8.08,4.20E-01,3.55E-02
2.67E+02,2.3,8.08,4.20E-01,3.18E-02
2.67E+02,2.5,8.08,4.20E-01,2.37E-02
2.67E+02,2.7,8.08,4.20E-01,1.45E-02
2.67E+02,2.9,8.08,4.20E-01,1.11E-02
2.67E+02,3.1,8.08,4.20E-01,8.01E-03
2.67E+02,3.3,8.08,4.20E-01,4.95E-03
2.67E+02,3.5,8.08,4.20E-01,1.88E-03
2.67E+02,3.7,8.08,4.20E-01,0.00E+00
2.67E+02,3.9,8.08,4.20E-01,0.00E+00
2.67E+02,0.1,9.07,4.20E-01,1.48E-01
2.67E+02,0.3,9.07,4.20E-01,1.53E-01
2.67E+02,0.5,9.07,4.20E-01,1.36E-01
2.67E+02,0.7,9.07,4.20E-01,1.18E-01
2.67E+02,0.9,9.07,4.20E-01,1.08E-01
2.67E+02,1.1,9.07,4.20E-01,9.77E-02
2.67E+02,1.3,9.07,4.20E-01,8.51E-02
2.67E+02,1.5,9.07,4.20E-01,7.26E-02
2.67E+02,1.7,9.07,4.20E-01,6.03E-02
2.67E+02,1.9,9.07,4.20E-01,5.14E-02
2.67E+02,2.1,9.07,4.20E-01,4.08E-02
2.67E+02,2.3,9.07,4.20E-01,2.83E-02
2.67E+02,2.5,9.07,4.20E-01,1.58E-02
2.67E+02,2.7,9.07,4.20E-01,1.08E-02
2.67E+02,2.9,9.07,4.20E-01,8.41E-03
2.67E+02,3.1,9.07,4.20E-01,6.05E-03
2.67E+02,3.3,9.07,4.20E-01,3.68E-03
2.67E+02,3.5,9.07,4.20E-01,1.31E-03
2.67E+02,3.7,9.07,4.20E-01,3.06E-05
2.67E+02,3.9,9.07,4.20E-01,0.00E+00
2.67E+02,0.1,10.07,4.20E-01,1.40E-01
2.67E+02,0.3,10.07,4.20E-01,1.43E-01
2.67E+02,0.5,10.07,4.20E-01,1.36E-01
2.67E+02,0.7,10.07,4.20E-01,1.29E-01
2.67E+02,0.9,10.07,4.20E-01,1.08E-01
2.67E+02,1.1,10.07,4.20E-01,8.88E-02
2.67E+02,1.3,10.07,4.20E-01,7.57E-02
2.67E+02,1.5,10.07,4.20E-01,6.44E-02
2.67E+02,1.7,10.07,4.20E-01,5.63E-02
2.67E+02,1.9,10.07,4.20E-01,4.98E-02
2.67E+02,2.1,10.07,4.20E-01,4.24E-02
2.67E+02,2.3,10.07,4.20E-01,2.98E-02
2.67E+02,2.5,10.07,4.20E-01,1.72E-02
2.67E+02,2.7,10.07,4.20E-01,1.37E-02
2.67E+02,2.9,10.07,4.20E-01,1.11E-02
2.67E+02,3.1,10.07,4.20E-01,8.44E-03
2.67E+02,3.3,10.07,4.20E-01,5.79E-03
2.67E+02,3.5,10.07,4.20E-01,3.14E-03
2.67E+02,3.7,10.07,4.20E-01,4.90E-04
2.67E+02,3.9,10.07,4.20E-01,0.00E+00
2.67E+02,0.1,11.08,4.20E-01,1.87E-01
2.67E+02,0.3,11.08,4.20E-01,1.88E-01
2.67E+02,0.5,11.08,4.20E-01,1.67E-01
2.67E+02,0.7,11.08,4.20E-01,1.45E-01
2.67E+02,0.9,11.08,4.20E-01,1.22E-01
2.67E+02,1.1,11.08,4.20E-01,1.04E-01
2.67E+02,1.3,11.08,4.20E-01,8.83E-02
2.67E+02,1.5,11.08,4.20E-01,7.66E-02
2.67E+02,1.7,11.08,4.20E-01,6.64E-02
2.67E+02,1.9,11.08,4.20E-01,5.60E-02
2.67E+02,2.1,11.08,4.20E-01,4.06E-02
2.67E+02,2.3,11.08,4.20E-01,2.52E-02
2.67E+02,2.5,11.08,4.20E-01,1.69E-02
2.67E+02,2.7,11.08,4.20E-01,1.40E-02
2.67E+02,2.9,11.08,4.20E-01,1.12E-02
2.67E+02,3.1,11.08,4.20E-01,8.30E-03
2.67E+02,3.3,11.08,4.20E-01,5.44E-03
2.67E+02,3.5,11.08,4.20E-01,2.57E-03
2.67E+02,3.7,11.08,4.20E-01,4.44E-04
2.67E+02,3.9,11.08,4.20E-01,1.77E-04
2.67E+02,0.1,11.32,4.20E-01,2.10E-01
2.67E+02,0.3,11.32,4.20E-01,2.08E-01
2.67E+02,0.5,11.32,4.20E-01,1.85E-01
2.67E+02,0.7,11.32,4.20E-01,1.58E-01
2.67E+02,0.9,11.32,4.20E-01,1.30E-01
2.67E+02,1.1,11.32,4.20E-01,1.08E-01
2.67E+02,1.3,11.32,4.20E-01,9.02E-02
2.67E+02,1.5,11.32,4.20E-01,7.61E-02
2.67E+02,1.7,11.32,4.20E-01,6.73E-02
2.67E+02,1.9,11.32,4.20E-01,5.49E-02
2.67E+02,2.1,11.32,4.20E-01,3.85E-02
2.67E+02,2.3,11.32,4.20E-01,2.20E-02
2.67E+02,2.5,11.32,4.20E-01,1.81E-02
2.67E+02,2.7,11.32,4.20E-01,1.48E-02
2.67E+02,2.9,11.32,4.20E-01,1.14E-02
2.67E+02,3.1,11.32,4.20E-01,8.10E-03
2.67E+02,3.3,11.32,4.20E-01,4.76E-03
2.67E+02,3.5,11.32,4.20E-01,1.52E-03
2.67E+02,3.7,11.32,4.20E-01,1.15E-03
