time, rowNum, profile
260.42,16,0.42
260.42,17,0.42
260.42,18,0.42
260.42,19,0.42
260.46,0,0.57
260.46,1,0.50
260.46,2,0.48
260.46,3,0.46
260.46,4,0.44
260.46,5,0.44
260.46,6,0.43
260.46,7,0.43
260.46,8,0.42
260.46,9,0.42
260.46,10,0.42
260.46,11,0.42
260.46,12,0.42
260.46,13,0.42
260.46,14,0.42
260.46,15,0.42
260.46,16,0.42
260.46,17,0.42
260.46,18,0.42
260.46,19,0.42
260.47,0,0.55
260.47,1,0.48
260.47,2,0.46
260.47,3,0.44
260.47,4,0.43
260.47,5,0.43
260.47,6,0.42
260.47,7,0.42
260.47,8,0.42
260.47,9,0.42
260.47,10,0.42
260.47,11,0.42
260.47,12,0.42
260.47,13,0.42
260.47,14,0.42
260.47,15,0.42
260.47,16,0.42
260.47,17,0.42
260.47,18,0.42
260.47,19,0.42
260.49,0,0.52
260.49,1,0.47
260.49,2,0.46
260.49,3,0.45
260.49,4,0.44
260.49,5,0.42
260.49,6,0.41
260.49,7,0.42
260.49,8,0.42
260.49,9,0.42
260.49,10,0.42
260.49,11,0.42
260.49,12,0.42
260.49,13,0.42
260.49,14,0.42
260.49,15,0.42
260.49,16,0.42
260.49,17,0.42
260.49,18,0.42
260.49,19,0.42
260.50,0,0.47
260.50,1,0.50
260.50,2,0.48
260.50,3,0.46
260.50,4,0.44
260.50,5,0.45
260.50,6,0.45
260.50,7,0.44
260.50,8,0.44
260.50,9,0.44
260.50,10,0.43
260.50,11,0.43
260.50,12,0.43
260.50,13,0.42
260.50,14,0.42
260.50,15,0.42
260.50,16,0.42
260.50,17,0.42
260.50,18,0.42
260.50,19,0.42
260.54,0,0.51
260.54,1,0.49
260.54,2,0.47
260.54,3,0.45
260.54,4,0.44
260.54,5,0.43
260.54,6,0.43
260.54,7,0.42
260.54,8,0.42
260.54,9,0.42
260.54,10,0.42
260.54,11,0.42
260.54,12,0.42
260.54,13,0.42
260.54,14,0.42
260.54,15,0.42
260.54,16,0.42
260.54,17,0.42
260.54,18,0.42
260.54,19,0.42
260.59,0,0.51
260.59,1,0.49
260.59,2,0.49
260.59,3,0.48
260.59,4,0.47
260.59,5,0.45
260.59,6,0.44
260.59,7,0.43
260.59,8,0.43
260.59,9,0.43
260.59,10,0.43
260.59,11,0.43
260.59,12,0.42
260.59,13,0.42
260.59,14,0.42
260.59,15,0.42
260.59,16,0.42
260.59,17,0.42
260.59,18,0.42
260.59,19,0.42
260.63,0,0.49
260.63,1,0.54
260.63,2,0.53
260.63,3,0.51
260.63,4,0.48
260.63,5,0.46
260.63,6,0.45
260.63,7,0.44
260.63,8,0.43
260.63,9,0.42
260.63,10,0.42
260.63,11,0.42
260.63,12,0.42
260.63,13,0.42
260.63,14,0.42
260.63,15,0.42
260.63,16,0.42
260.63,17,0.42
260.63,18,0.42
260.63,19,0.42
260.67,0,0.62
260.67,1,0.55
260.67,2,0.49
260.67,3,0.46
260.67,4,0.45
260.67,5,0.44
260.67,6,0.43
260.67,7,0.43
260.67,8,0.42
260.67,9,0.42
260.67,10,0.42
260.67,11,0.42
260.67,12,0.42
260.67,13,0.42
260.67,14,0.42
260.67,15,0.42
260.67,16,0.42
260.67,17,0.42
260.67,18,0.42
260.67,19,0.42
261.25,0,0.57
261.25,1,0.47
261.25,2,0.44
261.25,3,0.43
261.25,4,0.43
261.25,5,0.43
261.25,6,0.43
261.25,7,0.42
261.25,8,0.42
261.25,9,0.42
261.25,10,0.42
261.25,11,0.42
261.25,12,0.42
261.25,13,0.42
261.25,14,0.42
261.25,15,0.42
261.25,16,0.42
261.25,17,0.42
261.25,18,0.42
261.25,19,0.42
261.29,0,0.45
261.29,1,0.46
261.29,2,0.44
261.29,3,0.44
261.29,4,0.43
261.29,5,0.43
261.29,6,0.42
261.29,7,0.42
261.29,8,0.42
261.29,9,0.42
261.29,10,0.42
261.29,11,0.42
261.29,12,0.42
261.29,13,0.42
261.29,14,0.42
261.29,15,0.42
261.29,16,0.42
261.29,17,0.42
261.29,18,0.42
261.29,19,0.42
261.34,0,0.47
261.34,1,0.44
261.34,2,0.43
261.34,3,0.43
261.34,4,0.42
261.34,5,0.42
261.34,6,0.42
261.34,7,0.42
261.34,8,0.42
261.34,9,0.42
261.34,10,0.42
261.34,11,0.42
261.34,12,0.42
261.34,13,0.42
261.34,14,0.42
261.34,15,0.42
261.34,16,0.42
261.34,17,0.42
261.34,18,0.42
261.34,19,0.42
261.38,0,0.46
261.38,1,0.45
261.38,2,0.44
261.38,3,0.44
261.38,4,0.43
261.38,5,0.42
261.38,6,0.42
261.38,7,0.43
261.38,8,0.43
261.38,9,0.43
261.38,10,0.43
261.38,11,0.43
261.38,12,0.42
261.38,13,0.42
261.38,14,0.42
261.38,15,0.42
261.38,16,0.42
261.38,17,0.42
261.38,18,0.42
261.38,19,0.42
261.42,0,0.44
261.42,1,0.45
261.42,2,0.44
261.42,3,0.44
261.42,4,0.44
261.42,5,0.44
261.42,6,0.43
261.42,7,0.43
261.42,8,0.42
261.42,9,0.42
261.42,10,0.42
261.42,11,0.42
261.42,12,0.42
261.42,13,0.42
261.42,14,0.42
261.42,15,0.42
261.42,16,0.42
261.42,17,0.42
261.42,18,0.42
261.42,19,0.42
261.46,0,0.44
261.46,1,0.44
261.46,2,0.44
261.46,3,0.43
261.46,4,0.43
261.46,5,0.42
261.46,6,0.42
261.46,7,0.42
261.46,8,0.42
261.46,9,0.42
261.46,10,0.42
261.46,11,0.42
261.46,12,0.42
261.46,13,0.42
261.46,14,0.42
261.46,15,0.42
261.46,16,0.42
261.46,17,0.42
261.46,18,0.42
261.46,19,0.42
261.47,0,0.43
261.47,1,0.45
261.47,2,0.44
261.47,3,0.43
261.47,4,0.43
261.47,5,0.44
261.47,6,0.43
261.47,7,0.43
261.47,8,0.43
261.47,9,0.42
261.47,10,0.42
261.47,11,0.42
261.47,12,0.42
261.47,13,0.42
261.47,14,0.42
261.47,15,0.42
261.47,16,0.42
261.47,17,0.42
261.47,18,0.42
261.47,19,0.42
261.49,0,0.44
261.49,1,0.44
261.49,2,0.44
261.49,3,0.45
261.49,4,0.45
261.49,5,0.45
261.49,6,0.44
261.49,7,0.43
261.49,8,0.43
261.49,9,0.43
261.49,10,0.42
261.49,11,0.42
261.49,12,0.42
261.49,13,0.42
261.49,14,0.42
261.49,15,0.42
261.49,16,0.42
261.49,17,0.42
261.49,18,0.42
261.49,19,0.42
261.50,0,0.44
261.50,1,0.44
261.50,2,0.44
261.50,3,0.44
261.50,4,0.44
261.50,5,0.43
261.50,6,0.43
261.50,7,0.43
261.50,8,0.43
261.50,9,0.43
261.50,10,0.43
261.50,11,0.42
261.50,12,0.42
261.50,13,0.42
261.50,14,0.42
261.50,15,0.42
261.50,16,0.42
261.50,17,0.42
261.50,18,0.42
261.50,19,0.42
261.54,0,0.43
261.54,1,0.44
261.54,2,0.44
261.54,3,0.43
261.54,4,0.43
261.54,5,0.42
261.54,6,0.42
261.54,7,0.42
261.54,8,0.42
261.54,9,0.42
261.54,10,0.42
261.54,11,0.42
261.54,12,0.42
261.54,13,0.42
261.54,14,0.42
261.54,15,0.42
261.54,16,0.42
261.54,17,0.42
261.54,18,0.42
261.54,19,0.42
261.59,0,0.43
261.59,1,0.44
261.59,2,0.43
261.59,3,0.43
261.59,4,0.43
261.59,5,0.43
261.59,6,0.42
261.59,7,0.42
261.59,8,0.42
261.59,9,0.42
261.59,10,0.42
261.59,11,0.42
261.59,12,0.42
261.59,13,0.42
261.59,14,0.42
261.59,15,0.42
261.59,16,0.42
261.59,17,0.42
261.59,18,0.42
261.59,19,0.42
261.63,0,0.45
261.63,1,0.44
261.63,2,0.44
261.63,3,0.43
261.63,4,0.43
261.63,5,0.43
261.63,6,0.42
261.63,7,0.42
261.63,8,0.42
261.63,9,0.42
261.63,10,0.42
261.63,11,0.42
261.63,12,0.42
261.63,13,0.42
261.63,14,0.42
261.63,15,0.42
261.63,16,0.42
261.63,17,0.42
261.63,18,0.42
261.63,19,0.42
261.67,0,0.46
261.67,1,0.45
261.67,2,0.44
261.67,3,0.44
261.67,4,0.43
261.67,5,0.43
261.67,6,0.42
261.67,7,0.42
261.67,8,0.42
261.67,9,0.42
261.67,10,0.42
261.67,11,0.42
261.67,12,0.42
261.67,13,0.42
261.67,14,0.42
261.67,15,0.42
261.67,16,0.42
261.67,17,0.42
261.67,18,0.42
261.67,19,0.42
262.25,0,0.65
262.25,1,0.51
262.25,2,0.47
262.25,3,0.44
262.25,4,0.43
262.25,5,0.43
262.25,6,0.42
262.25,7,0.42
262.25,8,0.42
262.25,9,0.42
262.25,10,0.42
262.25,11,0.42
262.25,12,0.42
262.25,13,0.42
262.25,14,0.42
262.25,15,0.42
262.25,16,0.42
262.25,17,0.42
262.25,18,0.42
262.25,19,0.42
262.29,0,0.70
262.29,1,0.51
262.29,2,0.46
262.29,3,0.44
262.29,4,0.43
262.29,5,0.42
262.29,6,0.42
262.29,7,0.42
262.29,8,0.42
262.29,9,0.42
262.29,10,0.42
262.29,11,0.42
262.29,12,0.42
262.29,13,0.42
262.29,14,0.42
262.29,15,0.42
262.29,16,0.42
262.29,17,0.42
262.29,18,0.42
262.29,19,0.42
262.34,0,0.67
262.34,1,0.51
262.34,2,0.45
262.34,3,0.43
262.34,4,0.43
262.34,5,0.42
262.34,6,0.42
262.34,7,0.42
262.34,8,0.42
262.34,9,0.42
262.34,10,0.42
262.34,11,0.42
262.34,12,0.42
262.34,13,0.42
262.34,14,0.42
262.34,15,0.42
262.34,16,0.42
262.34,17,0.42
262.34,18,0.42
262.34,19,0.42
262.38,0,0.69
262.38,1,0.55
262.38,2,0.47
262.38,3,0.45
262.38,4,0.44
262.38,5,0.43
262.38,6,0.43
262.38,7,0.43
262.38,8,0.42
262.38,9,0.42
262.38,10,0.42
262.38,11,0.42
262.38,12,0.42
262.38,13,0.42
262.38,14,0.42
262.38,15,0.42
262.38,16,0.42
262.38,17,0.42
262.38,18,0.42
262.38,19,0.42
262.42,0,0.60
262.42,1,0.56
262.42,2,0.48
262.42,3,0.47
262.42,4,0.45
262.42,5,0.45
262.42,6,0.44
262.42,7,0.44
262.42,8,0.43
262.42,9,0.43
262.42,10,0.42
262.42,11,0.42
262.42,12,0.42
262.42,13,0.42
262.42,14,0.42
262.42,15,0.42
262.42,16,0.42
262.42,17,0.42
262.42,18,0.42
262.42,19,0.42
262.46,0,0.55
262.46,1,0.52
262.46,2,0.46
262.46,3,0.44
262.46,4,0.44
262.46,5,0.43
262.46,6,0.43
262.46,7,0.42
262.46,8,0.42
262.46,9,0.42
262.46,10,0.42
262.46,11,0.42
262.46,12,0.42
262.46,13,0.42
262.46,14,0.42
262.46,15,0.42
262.46,16,0.42
262.46,17,0.42
262.46,18,0.42
262.46,19,0.42
262.47,0,0.54
262.47,1,0.52
262.47,2,0.48
262.47,3,0.47
262.47,4,0.46
262.47,5,0.45
262.47,6,0.43
262.47,7,0.43
262.47,8,0.42
262.47,9,0.42
262.47,10,0.42
262.47,11,0.42
262.47,12,0.42
262.47,13,0.42
262.47,14,0.42
262.47,15,0.42
262.47,16,0.42
262.47,17,0.42
262.47,18,0.42
262.47,19,0.42
262.49,0,0.56
262.49,1,0.59
262.49,2,0.54
262.49,3,0.51
262.49,4,0.51
262.49,5,0.48
262.49,6,0.45
262.49,7,0.44
262.49,8,0.44
262.49,9,0.43
262.49,10,0.43
262.49,11,0.43
262.49,12,0.42
262.49,13,0.42
262.49,14,0.42
262.49,15,0.42
262.49,16,0.42
262.49,17,0.42
262.49,18,0.42
262.49,19,0.42
262.50,0,0.58
262.50,1,0.62
262.50,2,0.55
262.50,3,0.54
262.50,4,0.52
262.50,5,0.49
262.50,6,0.47
262.50,7,0.46
262.50,8,0.46
262.50,9,0.45
262.50,10,0.44
262.50,11,0.43
262.50,12,0.43
262.50,13,0.43
262.50,14,0.42
262.50,15,0.42
262.50,16,0.42
262.50,17,0.42
262.50,18,0.42
262.50,19,0.42
262.54,0,0.58
262.54,1,0.53
262.54,2,0.48
262.54,3,0.46
262.54,4,0.44
262.54,5,0.43
262.54,6,0.43
262.54,7,0.43
262.54,8,0.42
262.54,9,0.42
262.54,10,0.42
262.54,11,0.42
262.54,12,0.42
262.54,13,0.42
262.54,14,0.42
262.54,15,0.42
262.54,16,0.42
262.54,17,0.42
262.54,18,0.42
262.54,19,0.42
262.59,0,0.58
262.59,1,0.52
262.59,2,0.47
262.59,3,0.44
262.59,4,0.44
262.59,5,0.44
262.59,6,0.43
262.59,7,0.43
262.59,8,0.42
262.59,9,0.42
262.59,10,0.42
262.59,11,0.42
262.59,12,0.42
262.59,13,0.42
262.59,14,0.42
262.59,15,0.42
262.59,16,0.42
262.59,17,0.42
262.59,18,0.42
262.59,19,0.42
262.63,0,0.54
262.63,1,0.53
262.63,2,0.48
262.63,3,0.46
262.63,4,0.44
262.63,5,0.43
262.63,6,0.42
262.63,7,0.42
262.63,8,0.42
262.63,9,0.42
262.63,10,0.42
262.63,11,0.42
262.63,12,0.42
262.63,13,0.42
262.63,14,0.42
262.63,15,0.42
262.63,16,0.42
262.63,17,0.42
262.63,18,0.42
262.63,19,0.42
262.67,0,0.63
262.67,1,0.61
262.67,2,0.53
262.67,3,0.49
262.67,4,0.48
262.67,5,0.46
262.67,6,0.44
262.67,7,0.43
262.67,8,0.42
262.67,9,0.42
262.67,10,0.42
262.67,11,0.42
262.67,12,0.42
262.67,13,0.42
262.67,14,0.42
262.67,15,0.42
262.67,16,0.42
262.67,17,0.42
262.67,18,0.42
262.67,19,0.42
263.25,0,0.65
263.25,1,0.48
263.25,2,0.45
263.25,3,0.44
263.25,4,0.43
263.25,5,0.43
263.25,6,0.42
263.25,7,0.42
263.25,8,0.42
263.25,9,0.42
263.25,10,0.42
263.25,11,0.42
263.25,12,0.42
263.25,13,0.42
263.25,14,0.42
263.25,15,0.42
263.25,16,0.42
263.25,17,0.42
263.25,18,0.42
263.25,19,0.42
263.29,0,0.70
263.29,1,0.52
263.29,2,0.47
263.29,3,0.45
263.29,4,0.44
263.29,5,0.44
263.29,6,0.43
263.29,7,0.43
263.29,8,0.42
263.29,9,0.42
263.29,10,0.42
263.29,11,0.42
263.29,12,0.42
263.29,13,0.42
263.29,14,0.42
263.29,15,0.42
263.29,16,0.42
263.29,17,0.42
263.29,18,0.42
263.29,19,0.42
263.34,0,0.61
263.34,1,0.49
263.34,2,0.46
263.34,3,0.45
263.34,4,0.44
263.34,5,0.43
263.34,6,0.42
263.34,7,0.42
263.34,8,0.42
263.34,9,0.42
263.34,10,0.42
263.34,11,0.42
263.34,12,0.42
263.34,13,0.42
263.34,14,0.42
263.34,15,0.42
263.34,16,0.42
263.34,17,0.42
263.34,18,0.42
263.34,19,0.42
263.38,0,0.55
263.38,1,0.52
263.38,2,0.51
263.38,3,0.49
263.38,4,0.47
263.38,5,0.45
263.38,6,0.45
263.38,7,0.44
263.38,8,0.43
263.38,9,0.43
263.38,10,0.42
263.38,11,0.42
263.38,12,0.42
263.38,13,0.42
263.38,14,0.42
263.38,15,0.42
263.38,16,0.42
263.38,17,0.42
263.38,18,0.42
263.38,19,0.42
263.42,0,0.63
263.42,1,0.57
263.42,2,0.53
263.42,3,0.51
263.42,4,0.49
263.42,5,0.47
263.42,6,0.45
263.42,7,0.44
263.42,8,0.44
263.42,9,0.44
263.42,10,0.44
263.42,11,0.44
263.42,12,0.44
263.42,13,0.44
263.42,14,0.43
263.42,15,0.43
263.42,16,0.43
263.42,17,0.42
263.42,18,0.42
263.42,19,0.42
263.46,0,0.60
263.46,1,0.69
263.46,2,0.61
263.46,3,0.55
263.46,4,0.53
263.46,5,0.50
263.46,6,0.47
263.46,7,0.45
263.46,8,0.43
263.46,9,0.43
263.46,10,0.42
263.46,11,0.42
263.46,12,0.42
263.46,13,0.42
263.46,14,0.42
263.46,15,0.42
263.46,16,0.42
263.46,17,0.42
263.46,18,0.42
263.46,19,0.42
263.47,0,0.64
263.47,1,0.58
263.47,2,0.58
263.47,3,0.54
263.47,4,0.49
263.47,5,0.46
263.47,6,0.44
263.47,7,0.43
263.47,8,0.42
263.47,9,0.42
263.47,10,0.42
263.47,11,0.42
263.47,12,0.42
263.47,13,0.42
263.47,14,0.42
263.47,15,0.42
263.47,16,0.42
263.47,17,0.42
263.47,18,0.42
263.47,19,0.42
263.49,0,0.53
263.49,1,0.59
263.49,2,0.54
263.49,3,0.52
263.49,4,0.48
263.49,5,0.46
263.49,6,0.44
263.49,7,0.43
263.49,8,0.42
263.49,9,0.42
263.49,10,0.42
263.49,11,0.42
263.49,12,0.42
263.49,13,0.42
263.49,14,0.42
263.49,15,0.42
263.49,16,0.42
263.49,17,0.42
263.49,18,0.42
263.49,19,0.42
263.50,0,0.52
263.50,1,0.57
263.50,2,0.54
263.50,3,0.49
263.50,4,0.46
263.50,5,0.45
263.50,6,0.44
263.50,7,0.43
263.50,8,0.43
263.50,9,0.42
263.50,10,0.42
263.50,11,0.42
263.50,12,0.42
263.50,13,0.42
263.50,14,0.42
263.50,15,0.42
263.50,16,0.42
263.50,17,0.42
263.50,18,0.42
263.50,19,0.42
263.54,0,0.51
263.54,1,0.54
263.54,2,0.50
263.54,3,0.47
263.54,4,0.46
263.54,5,0.46
263.54,6,0.47
263.54,7,0.47
263.54,8,0.46
263.54,9,0.45
263.54,10,0.45
263.54,11,0.44
263.54,12,0.43
263.54,13,0.43
263.54,14,0.43
263.54,15,0.42
263.54,16,0.42
263.54,17,0.42
263.54,18,0.42
263.54,19,0.42
263.59,0,0.52
263.59,1,0.53
263.59,2,0.50
263.59,3,0.48
263.59,4,0.47
263.59,5,0.45
263.59,6,0.44
263.59,7,0.43
263.59,8,0.43
263.59,9,0.42
263.59,10,0.42
263.59,11,0.42
263.59,12,0.42
263.59,13,0.42
263.59,14,0.42
263.59,15,0.42
263.59,16,0.42
263.59,17,0.42
263.59,18,0.42
263.59,19,0.42
263.63,0,0.50
263.63,1,0.54
263.63,2,0.52
263.63,3,0.52
263.63,4,0.51
263.63,5,0.50
263.63,6,0.49
263.63,7,0.47
263.63,8,0.46
263.63,9,0.46
263.63,10,0.45
263.63,11,0.44
263.63,12,0.44
263.63,13,0.43
263.63,14,0.43
263.63,15,0.43
263.63,16,0.42
263.63,17,0.42
263.63,18,0.42
263.63,19,0.42
263.67,0,0.55
263.67,1,0.58
263.67,2,0.56
263.67,3,0.55
263.67,4,0.57
263.67,5,0.55
263.67,6,0.51
263.67,7,0.47
263.67,8,0.45
263.67,9,0.45
263.67,10,0.44
263.67,11,0.43
263.67,12,0.43
263.67,13,0.43
263.67,14,0.42
263.67,15,0.42
263.67,16,0.42
263.67,17,0.42
263.67,18,0.42
263.67,19,0.42
264.25,0,0.85
264.25,1,1.00
264.25,2,0.82
264.25,3,0.72
264.25,4,0.60
264.25,5,0.55
264.25,6,0.51
264.25,7,0.47
264.25,8,0.45
264.25,9,0.45
264.25,10,0.44
264.25,11,0.43
264.25,12,0.43
264.25,13,0.43
264.25,14,0.43
264.25,15,0.42
264.25,16,0.42
264.25,17,0.42
264.25,18,0.42
264.25,19,0.42
264.29,0,0.90
264.29,1,0.82
264.29,2,0.71
264.29,3,0.61
264.29,4,0.54
264.29,5,0.49
264.29,6,0.47
264.29,7,0.45
264.29,8,0.44
264.29,9,0.43
264.29,10,0.42
264.29,11,0.42
264.29,12,0.42
264.29,13,0.42
264.29,14,0.42
264.29,15,0.42
264.29,16,0.42
264.29,17,0.42
264.29,18,0.42
264.29,19,0.42
264.34,0,0.84
264.34,1,0.74
264.34,2,0.63
264.34,3,0.55
264.34,4,0.50
264.34,5,0.47
264.34,6,0.45
264.34,7,0.44
264.34,8,0.43
264.34,9,0.43
264.34,10,0.42
264.34,11,0.42
264.34,12,0.42
264.34,13,0.42
264.34,14,0.42
264.34,15,0.42
264.34,16,0.42
264.34,17,0.42
264.34,18,0.42
264.34,19,0.42
264.38,0,0.74
264.38,1,0.71
264.38,2,0.59
264.38,3,0.54
264.38,4,0.50
264.38,5,0.47
264.38,6,0.45
264.38,7,0.44
264.38,8,0.43
264.38,9,0.42
264.38,10,0.42
264.38,11,0.42
264.38,12,0.42
264.38,13,0.42
264.38,14,0.42
264.38,15,0.42
264.38,16,0.42
264.38,17,0.42
264.38,18,0.42
264.38,19,0.42
264.42,0,0.66
264.42,1,0.72
264.42,2,0.63
264.42,3,0.58
264.42,4,0.53
264.42,5,0.50
264.42,6,0.47
264.42,7,0.45
264.42,8,0.43
264.42,9,0.43
264.42,10,0.43
264.42,11,0.43
264.42,12,0.42
264.42,13,0.42
264.42,14,0.42
264.42,15,0.42
264.42,16,0.42
264.42,17,0.42
264.42,18,0.42
264.42,19,0.42
264.46,0,0.62
264.46,1,0.70
264.46,2,0.65
264.46,3,0.59
264.46,4,0.56
264.46,5,0.53
264.46,6,0.51
264.46,7,0.49
264.46,8,0.48
264.46,9,0.48
264.46,10,0.46
264.46,11,0.45
264.46,12,0.44
264.46,13,0.43
264.46,14,0.43
264.46,15,0.43
264.46,16,0.42
264.46,17,0.42
264.46,18,0.42
264.46,19,0.42
264.47,0,0.67
264.47,1,0.79
264.47,2,0.70
264.47,3,0.66
264.47,4,0.63
264.47,5,0.59
264.47,6,0.55
264.47,7,0.52
264.47,8,0.50
264.47,9,0.50
264.47,10,0.48
264.47,11,0.46
264.47,12,0.45
264.47,13,0.44
264.47,14,0.43
264.47,15,0.43
264.47,16,0.43
264.47,17,0.42
264.47,18,0.42
264.47,19,0.42
264.49,0,0.69
264.49,1,0.68
264.49,2,0.64
264.49,3,0.58
264.49,4,0.52
264.49,5,0.49
264.49,6,0.46
264.49,7,0.45
264.49,8,0.44
264.49,9,0.44
264.49,10,0.44
264.49,11,0.43
264.49,12,0.43
264.49,13,0.43
264.49,14,0.42
264.49,15,0.42
264.49,16,0.42
264.49,17,0.42
264.49,18,0.42
264.49,19,0.42
264.50,0,0.71
264.50,1,0.70
264.50,2,0.63
264.50,3,0.57
264.50,4,0.52
264.50,5,0.49
264.50,6,0.46
264.50,7,0.45
264.50,8,0.44
264.50,9,0.43
264.50,10,0.43
264.50,11,0.43
264.50,12,0.43
264.50,13,0.42
264.50,14,0.42
264.50,15,0.42
264.50,16,0.42
264.50,17,0.42
264.50,18,0.42
264.50,19,0.42
264.54,0,0.60
264.54,1,0.76
264.54,2,0.71
264.54,3,0.66
264.54,4,0.61
264.54,5,0.56
264.54,6,0.52
264.54,7,0.49
264.54,8,0.46
264.54,9,0.44
264.54,10,0.44
264.54,11,0.43
264.54,12,0.43
264.54,13,0.43
264.54,14,0.42
264.54,15,0.42
264.54,16,0.42
264.54,17,0.42
264.54,18,0.42
264.54,19,0.42
264.59,0,0.60
264.59,1,0.64
264.59,2,0.61
264.59,3,0.57
264.59,4,0.52
264.59,5,0.49
264.59,6,0.47
264.59,7,0.45
264.59,8,0.43
264.59,9,0.43
264.59,10,0.43
264.59,11,0.42
264.59,12,0.42
264.59,13,0.42
264.59,14,0.42
264.59,15,0.42
264.59,16,0.42
264.59,17,0.42
264.59,18,0.42
264.59,19,0.42
264.63,0,0.60
264.63,1,0.64
264.63,2,0.65
264.63,3,0.69
264.63,4,0.66
264.63,5,0.59
264.63,6,0.51
264.63,7,0.46
264.63,8,0.44
264.63,9,0.43
264.63,10,0.44
264.63,11,0.43
264.63,12,0.43
264.63,13,0.43
264.63,14,0.42
264.63,15,0.42
264.63,16,0.42
264.63,17,0.42
264.63,18,0.42
264.63,19,0.42
264.67,0,0.75
264.67,1,0.71
264.67,2,0.66
264.67,3,0.59
264.67,4,0.54
264.67,5,0.50
264.67,6,0.48
264.67,7,0.46
264.67,8,0.45
264.67,9,0.44
264.67,10,0.43
264.67,11,0.43
264.67,12,0.43
264.67,13,0.43
264.67,14,0.42
264.67,15,0.42
264.67,16,0.42
264.67,17,0.42
264.67,18,0.42
264.67,19,0.42
265.25,0,0.91
265.25,1,0.55
265.25,2,0.49
265.25,3,0.46
265.25,4,0.44
265.25,5,0.43
265.25,6,0.43
265.25,7,0.43
265.25,8,0.42
265.25,9,0.42
265.25,10,0.42
265.25,11,0.42
265.25,12,0.42
265.25,13,0.42
265.25,14,0.42
265.25,15,0.42
265.25,16,0.42
265.25,17,0.42
265.25,18,0.42
265.25,19,0.42
265.29,0,0.79
265.29,1,0.56
265.29,2,0.48
265.29,3,0.45
265.29,4,0.44
265.29,5,0.44
265.29,6,0.43
265.29,7,0.43
265.29,8,0.42
265.29,9,0.42
265.29,10,0.42
265.29,11,0.42
265.29,12,0.42
265.29,13,0.42
265.29,14,0.42
265.29,15,0.42
265.29,16,0.42
265.29,17,0.42
265.29,18,0.42
265.29,19,0.42
265.34,0,0.71
265.34,1,0.60
265.34,2,0.52
265.34,3,0.48
265.34,4,0.46
265.34,5,0.45
265.34,6,0.44
265.34,7,0.43
265.34,8,0.42
265.34,9,0.42
265.34,10,0.42
265.34,11,0.42
265.34,12,0.42
265.34,13,0.42
265.34,14,0.42
265.34,15,0.42
265.34,16,0.42
265.34,17,0.42
265.34,18,0.42
265.34,19,0.42
265.38,0,0.74
265.38,1,0.58
265.38,2,0.51
265.38,3,0.48
265.38,4,0.45
265.38,5,0.44
265.38,6,0.43
265.38,7,0.43
265.38,8,0.42
265.38,9,0.42
265.38,10,0.42
265.38,11,0.42
265.38,12,0.42
265.38,13,0.42
265.38,14,0.42
265.38,15,0.42
265.38,16,0.42
265.38,17,0.42
265.38,18,0.42
265.38,19,0.42
265.42,0,0.74
265.42,1,0.60
265.42,2,0.53
265.42,3,0.49
265.42,4,0.46
265.42,5,0.44
265.42,6,0.43
265.42,7,0.43
265.42,8,0.43
265.42,9,0.42
265.42,10,0.42
265.42,11,0.42
265.42,12,0.42
265.42,13,0.42
265.42,14,0.42
265.42,15,0.42
265.42,16,0.42
265.42,17,0.42
265.42,18,0.42
265.42,19,0.42
265.46,0,0.76
265.46,1,0.59
265.46,2,0.52
265.46,3,0.48
265.46,4,0.46
265.46,5,0.45
265.46,6,0.44
265.46,7,0.43
265.46,8,0.42
265.46,9,0.42
265.46,10,0.42
265.46,11,0.42
265.46,12,0.42
265.46,13,0.42
265.46,14,0.42
265.46,15,0.42
265.46,16,0.42
265.46,17,0.42
265.46,18,0.42
265.46,19,0.42
265.47,0,0.76
265.47,1,0.60
265.47,2,0.53
265.47,3,0.49
265.47,4,0.47
265.47,5,0.45
265.47,6,0.44
265.47,7,0.43
265.47,8,0.43
265.47,9,0.42
265.47,10,0.42
265.47,11,0.42
265.47,12,0.42
265.47,13,0.42
265.47,14,0.42
265.47,15,0.42
265.47,16,0.42
265.47,17,0.42
265.47,18,0.42
265.47,19,0.42
265.49,0,0.78
265.49,1,0.62
265.49,2,0.53
265.49,3,0.49
265.49,4,0.47
265.49,5,0.45
265.49,6,0.44
265.49,7,0.43
265.49,8,0.43
265.49,9,0.42
265.49,10,0.42
265.49,11,0.42
265.49,12,0.42
265.49,13,0.42
265.49,14,0.42
265.49,15,0.42
265.49,16,0.42
265.49,17,0.42
265.49,18,0.42
265.49,19,0.42
265.50,0,0.71
265.50,1,0.63
265.50,2,0.54
265.50,3,0.50
265.50,4,0.47
265.50,5,0.44
265.50,6,0.43
265.50,7,0.43
265.50,8,0.43
265.50,9,0.43
265.50,10,0.42
265.50,11,0.42
265.50,12,0.42
265.50,13,0.42
265.50,14,0.42
265.50,15,0.42
265.50,16,0.42
265.50,17,0.42
265.50,18,0.42
265.50,19,0.42
265.54,0,0.71
265.54,1,0.66
265.54,2,0.62
265.54,3,0.58
265.54,4,0.54
265.54,5,0.50
265.54,6,0.48
265.54,7,0.46
265.54,8,0.44
265.54,9,0.43
265.54,10,0.43
265.54,11,0.42
265.54,12,0.42
265.54,13,0.42
265.54,14,0.42
