time,value
6.075,2.36523
7.075,3.24067
8.075,1.26936
9.075,0.746297
10.075,0.835185
11.075,0.566597
11.325,0.528238
11.825,0.493601
12.075,0.488929
13.075,0.60641
14.075,0.46751
15.075,0.956229
16.075,0.890241
