time,value
6.075,1.16953
7.075,0.885696
8.075,1.00452
9.075,1.20385
10.075,1.79325
11.075,1.13409
11.325,0.905756
11.825,0.889339
12.075,1.10929
13.075,0.825865
14.075,1.09651
15.075,1.98654
16.075,2.94222
