time,value
6.075,3.3739
7.075,1.32803
8.075,1.16248
9.075,0.952826
10.075,0.59635
11.075,0.819991
11.325,0.942679
11.825,1.26052
12.075,1.23979
13.075,1.18183
14.075,1.1405
15.075,1.34583
16.075,1.50462
