timestamp,altitude,daytime,profile,value
2.60E+02,0.1,6.07,4.20E-01,6.02E+08
2.60E+02,0.3,6.07,3.80E-01,-3.92E+10
2.60E+02,0.5,6.07,4.20E-01,-1.99E+09
2.60E+02,0.7,6.07,3.90E-01,-2.83E+10
2.60E+02,0.9,6.07,4.00E-01,-1.89E+10
2.60E+02,1.1,6.07,4.10E-01,-5.96E+09
2.60E+02,1.3,6.07,4.20E-01,-7.05E+08
2.60E+02,1.5,6.07,4.20E-01,-1.67E+08
2.60E+02,1.7,6.07,4.20E-01,-2.01E+09
2.60E+02,1.9,6.07,4.10E-01,-4.82E+09
2.60E+02,2.1,6.07,4.10E-01,-7.27E+09
2.60E+02,2.3,6.07,4.10E-01,-7.93E+09
2.60E+02,2.5,6.07,4.10E-01,-5.61E+09
2.60E+02,2.7,6.07,4.20E-01,-3.98E+09
2.60E+02,2.9,6.07,4.20E-01,-2.81E+09
2.60E+02,3.1,6.07,4.20E-01,-1.99E+09
2.60E+02,3.3,6.07,4.20E-01,-1.41E+09
2.60E+02,3.5,6.07,4.20E-01,-9.98E+08
2.60E+02,3.7,6.07,4.20E-01,-7.07E+08
2.60E+02,3.9,6.07,4.20E-01,-5.00E+08
2.60E+02,0.1,7.07,4.60E-01,3.46E+10
2.60E+02,0.3,7.07,4.30E-01,1.12E+10
2.60E+02,0.5,7.07,4.20E-01,3.10E+09
2.60E+02,0.7,7.07,4.30E-01,5.65E+09
2.60E+02,0.9,7.07,4.30E-01,8.96E+09
2.60E+02,1.1,7.07,4.30E-01,8.79E+09
2.60E+02,1.3,7.07,4.30E-01,8.32E+09
2.60E+02,1.5,7.07,4.30E-01,1.12E+10
2.60E+02,1.7,7.07,4.30E-01,1.03E+10
2.60E+02,1.9,7.07,4.30E-01,6.16E+09
2.60E+02,2.1,7.07,4.20E-01,2.71E+09
2.60E+02,2.3,7.07,4.20E-01,2.39E+09
2.60E+02,2.5,7.07,4.20E-01,3.42E+09
2.60E+02,2.7,7.07,4.20E-01,3.52E+09
2.60E+02,2.9,7.07,4.20E-01,2.49E+09
2.60E+02,3.1,7.07,4.20E-01,1.76E+09
2.60E+02,3.3,7.07,4.20E-01,1.25E+09
2.60E+02,3.5,7.07,4.20E-01,8.84E+08
2.60E+02,3.7,7.07,4.20E-01,6.26E+08
2.60E+02,3.9,7.07,4.20E-01,4.43E+08
2.60E+02,0.1,8.08,4.30E-01,1.16E+10
2.60E+02,0.3,8.08,4.00E-01,-1.74E+10
2.60E+02,0.5,8.08,3.90E-01,-3.20E+10
2.60E+02,0.7,8.08,3.90E-01,-2.48E+10
2.60E+02,0.9,8.08,4.50E-01,2.51E+10
2.60E+02,1.1,8.08,4.30E-01,7.16E+09
2.60E+02,1.3,8.08,4.10E-01,-9.05E+09
2.60E+02,1.5,8.08,4.10E-01,-6.41E+09
2.60E+02,1.7,8.08,4.10E-01,-4.54E+09
2.60E+02,1.9,8.08,4.20E-01,-3.21E+09
2.60E+02,2.1,8.08,4.20E-01,-2.27E+09
2.60E+02,2.3,8.08,4.20E-01,-1.61E+09
2.60E+02,2.5,8.08,4.20E-01,-1.14E+09
2.60E+02,2.7,8.08,4.20E-01,-8.07E+08
2.60E+02,2.9,8.08,4.20E-01,-5.71E+08
2.60E+02,3.1,8.08,4.20E-01,-4.04E+08
2.60E+02,3.3,8.08,4.20E-01,-2.86E+08
2.60E+02,3.5,8.08,4.20E-01,-2.03E+08
2.60E+02,3.7,8.08,4.20E-01,-1.43E+08
2.60E+02,3.9,8.08,4.20E-01,-1.02E+08
2.60E+02,0.1,9.07,4.40E-01,1.82E+10
2.60E+02,0.3,9.07,4.50E-01,2.71E+10
2.60E+02,0.5,9.07,4.20E-01,-1.27E+09
2.60E+02,0.7,9.07,4.80E-01,5.81E+10
2.60E+02,0.9,9.07,5.10E-01,8.72E+10
2.60E+02,1.1,9.07,4.80E-01,5.79E+10
