timestamp,altitude,daytime,profile,value
2.59E+02,0.1,6.07,4.60E-01,3.48E+10
2.59E+02,0.3,6.07,4.60E-01,3.54E+10
2.59E+02,0.5,6.07,4.70E-01,5.05E+10
2.59E+02,0.7,6.07,4.60E-01,3.64E+10
2.59E+02,0.9,6.07,4.40E-01,2.02E+10
2.59E+02,1.1,6.07,4.30E-01,9.18E+09
2.59E+02,1.3,6.07,4.20E-01,4.40E+09
2.59E+02,1.5,6.07,4.20E-01,3.66E+09
2.59E+02,1.7,6.07,4.20E-01,4.69E+09
2.59E+02,1.9,6.07,4.20E-01,5.20E+09
2.59E+02,2.1,6.07,4.20E-01,3.68E+09
2.59E+02,2.3,6.07,4.20E-01,2.61E+09
2.59E+02,2.5,6.07,4.20E-01,1.84E+09
2.59E+02,2.7,6.07,4.20E-01,1.31E+09
2.59E+02,2.9,6.07,4.20E-01,9.25E+08
2.59E+02,3.1,6.07,4.20E-01,6.55E+08
2.59E+02,3.3,6.07,4.20E-01,4.63E+08
2.59E+02,3.5,6.07,4.20E-01,3.28E+08
2.59E+02,3.7,6.07,4.20E-01,2.32E+08
2.59E+02,3.9,6.07,4.20E-01,1.64E+08
2.59E+02,0.1,7.07,4.50E-01,3.29E+10
2.59E+02,0.3,7.07,4.50E-01,2.49E+10
2.59E+02,0.5,7.07,4.50E-01,3.15E+10
2.59E+02,0.7,7.07,4.40E-01,2.05E+10
2.59E+02,0.9,7.07,4.30E-01,9.83E+09
2.59E+02,1.1,7.07,4.30E-01,9.15E+09
2.59E+02,1.3,7.07,4.30E-01,1.33E+10
2.59E+02,1.5,7.07,4.40E-01,1.72E+10
2.59E+02,1.7,7.07,4.40E-01,1.68E+10
2.59E+02,1.9,7.07,4.30E-01,1.33E+10
2.59E+02,2.1,7.07,4.30E-01,1.00E+10
2.59E+02,2.3,7.07,4.30E-01,9.45E+09
2.59E+02,2.5,7.07,4.30E-01,6.69E+09
2.59E+02,2.7,7.07,4.20E-01,4.74E+09
2.59E+02,2.9,7.07,4.20E-01,3.35E+09
2.59E+02,3.1,7.07,4.20E-01,2.37E+09
2.59E+02,3.3,7.07,4.20E-01,1.68E+09
2.59E+02,3.5,7.07,4.20E-01,1.19E+09
2.59E+02,3.7,7.07,4.20E-01,8.42E+08
2.59E+02,3.9,7.07,4.20E-01,5.96E+08
2.59E+02,0.1,8.08,4.30E-01,8.01E+09
2.59E+02,0.3,8.08,4.30E-01,5.72E+09
2.59E+02,0.5,8.08,4.20E-01,1.32E+09
2.59E+02,0.7,8.08,4.20E-01,1.24E+09
2.59E+02,0.9,8.08,4.20E-01,-2.51E+08
2.59E+02,1.1,8.08,4.20E-01,-3.64E+08
2.59E+02,1.3,8.08,4.20E-01,2.35E+08
2.59E+02,1.5,8.08,4.20E-01,5.83E+08
2.59E+02,1.7,8.08,4.20E-01,4.13E+08
2.59E+02,1.9,8.08,4.20E-01,2.92E+08
2.59E+02,2.1,8.08,4.20E-01,2.07E+08
2.59E+02,2.3,8.08,4.20E-01,1.46E+08
2.59E+02,2.5,8.08,4.20E-01,1.04E+08
2.59E+02,2.7,8.08,4.20E-01,7.34E+07
2.59E+02,2.9,8.08,4.20E-01,5.20E+07
2.59E+02,3.1,8.08,4.20E-01,3.68E+07
2.59E+02,3.3,8.08,4.20E-01,2.60E+07
2.59E+02,3.5,8.08,4.20E-01,1.84E+07
2.59E+02,3.7,8.08,4.20E-01,1.31E+07
2.59E+02,3.9,8.08,4.20E-01,9.24E+06
2.59E+02,0.1,9.07,4.40E-01,2.24E+10
2.59E+02,0.3,9.07,4.60E-01,4.37E+10
2.59E+02,0.5,9.07,4.50E-01,3.14E+10
2.59E+02,0.7,9.07,4.50E-01,3.19E+10
2.59E+02,0.9,9.07,4.30E-01,1.19E+10
2.59E+02,1.1,9.07,4.20E-01,4.96E+09
2.59E+02,1.3,9.07,4.30E-01,5.45E+09
2.59E+02,1.5,9.07,4.30E-01,6.20E+09
2.59E+02,1.7,9.07,4.20E-01,4.39E+09
2.59E+02,1.9,9.07,4.20E-01,3.11E+09
2.59E+02,2.1,9.07,4.20E-01,2.20E+09
2.59E+02,2.3,9.07,4.20E-01,1.56E+09
2.59E+02,2.5,9.07,4.20E-01,1.10E+09
2.59E+02,2.7,9.07,4.20E-01,7.81E+08
2.59E+02,2.9,9.07,4.20E-01,5.53E+08
2.59E+02,3.1,9.07,4.20E-01,3.91E+08
2.59E+02,3.3,9.07,4.20E-01,2.77E+08
2.59E+02,3.5,9.07,4.20E-01,1.96E+08
2.59E+02,3.7,9.07,4.20E-01,1.39E+08
2.59E+02,3.9,9.07,4.20E-01,9.83E+07
2.59E+02,0.1,10.07,4.50E-01,2.51E+10
2.59E+02,0.3,10.07,4.40E-01,2.22E+10
2.59E+02,0.5,10.07,4.70E-01,4.82E+10
2.59E+02,0.7,10.07,4.30E-01,1.47E+10
2.59E+02,0.9,10.07,4.20E-01,2.75E+09
2.59E+02,1.1,10.07,4.30E-01,1.12E+10
2.59E+02,1.3,10.07,4.40E-01,1.60E+10
2.59E+02,1.5,10.07,4.30E-01,1.13E+10
2.59E+02,1.7,10.07,4.30E-01,8.00E+09
2.59E+02,1.9,10.07,4.30E-01,5.67E+09
2.59E+02,2.1,10.07,4.20E-01,4.01E+09
2.59E+02,2.3,10.07,4.20E-01,2.84E+09
2.59E+02,2.5,10.07,4.20E-01,2.01E+09
2.59E+02,2.7,10.07,4.20E-01,1.42E+09
2.59E+02,2.9,10.07,4.20E-01,1.01E+09
2.59E+02,3.1,10.07,4.20E-01,7.13E+08
2.59E+02,3.3,10.07,4.20E-01,5.05E+08
2.59E+02,3.5,10.07,4.20E-01,3.57E+08
2.59E+02,3.7,10.07,4.20E-01,2.53E+08
2.59E+02,3.9,10.07,4.20E-01,1.79E+08
2.59E+02,0.1,11.08,4.50E-01,3.31E+10
2.59E+02,0.3,11.08,4.80E-01,5.64E+10
2.59E+02,0.5,11.08,4.70E-01,4.48E+10
2.59E+02,0.7,11.08,4.50E-01,3.25E+10
2.59E+02,0.9,11.08,4.40E-01,2.24E+10
2.59E+02,1.1,11.08,4.30E-01,1.40E+10
2.59E+02,1.3,11.08,4.30E-01,7.73E+09
2.59E+02,1.5,11.08,4.20E-01,4.16E+09
2.59E+02,1.7,11.08,4.20E-01,3.56E+09
2.59E+02,1.9,11.08,4.20E-01,2.52E+09
2.59E+02,2.1,11.08,4.20E-01,1.79E+09
2.59E+02,2.3,11.08,4.20E-01,1.26E+09
2.59E+02,2.5,11.08,4.20E-01,8.95E+08
