timestamp,altitude,daytime,profile,value
2.67E+02,0.1,6.07,4.60E-01,4.23E+10
2.67E+02,0.3,6.07,4.30E-01,1.25E+10
2.67E+02,0.5,6.07,4.80E-01,5.73E+10
2.67E+02,0.7,6.07,4.40E-01,1.74E+10
2.67E+02,0.9,6.07,4.40E-01,1.77E+10
2.67E+02,1.1,6.07,4.20E-01,4.89E+08
2.67E+02,1.3,6.07,4.20E-01,3.08E+09
2.67E+02,1.5,6.07,4.20E-01,4.30E+09
2.67E+02,1.7,6.07,4.20E-01,3.60E+09
2.67E+02,1.9,6.07,4.20E-01,3.01E+09
2.67E+02,2.1,6.07,4.20E-01,4.34E+09
2.67E+02,2.3,6.07,4.30E-01,6.64E+09
2.67E+02,2.5,6.07,4.30E-01,7.37E+09
2.67E+02,2.7,6.07,4.20E-01,5.22E+09
2.67E+02,2.9,6.07,4.20E-01,3.70E+09
2.67E+02,3.1,6.07,4.20E-01,2.62E+09
2.67E+02,3.3,6.07,4.20E-01,1.85E+09
2.67E+02,3.5,6.07,4.20E-01,1.31E+09
2.67E+02,3.7,6.07,4.20E-01,9.28E+08
2.67E+02,3.9,6.07,4.20E-01,6.57E+08
2.67E+02,0.1,7.07,4.70E-01,5.20E+10
2.67E+02,0.3,7.07,4.60E-01,3.78E+10
2.67E+02,0.5,7.07,4.30E-01,1.41E+10
2.67E+02,0.7,7.07,4.40E-01,1.78E+10
2.67E+02,0.9,7.07,4.30E-01,9.21E+09
2.67E+02,1.1,7.07,4.30E-01,1.21E+10
2.67E+02,1.3,7.07,4.30E-01,1.00E+10
2.67E+02,1.5,7.07,4.30E-01,1.07E+10
2.67E+02,1.7,7.07,4.30E-01,1.33E+10
2.67E+02,1.9,7.07,4.40E-01,1.57E+10
2.67E+02,2.1,7.07,4.40E-01,1.66E+10
2.67E+02,2.3,7.07,4.40E-01,1.71E+10
2.67E+02,2.5,7.07,4.40E-01,1.73E+10
2.67E+02,2.7,7.07,4.30E-01,1.22E+10
