timestamp,altitude,daytime,profile,value
2.65E+02,0.1,6.07,7.60E-01,3.35E+11
2.65E+02,0.3,6.07,5.60E-01,1.34E+11
2.65E+02,0.5,6.07,4.90E-01,6.90E+10
2.65E+02,0.7,6.07,4.60E-01,3.91E+10
2.65E+02,0.9,6.07,4.40E-01,2.42E+10
2.65E+02,1.1,6.07,4.40E-01,1.56E+10
2.65E+02,1.3,6.07,4.30E-01,1.04E+10
2.65E+02,1.5,6.07,4.30E-01,6.92E+09
2.65E+02,1.7,6.07,4.20E-01,4.58E+09
2.65E+02,1.9,6.07,4.20E-01,3.00E+09
2.65E+02,2.1,6.07,4.20E-01,1.87E+09
2.65E+02,2.3,6.07,4.20E-01,1.24E+09
2.65E+02,2.5,6.07,4.20E-01,1.23E+09
2.65E+02,2.7,6.07,4.20E-01,8.74E+08
2.65E+02,2.9,6.07,4.20E-01,6.19E+08
2.65E+02,3.1,6.07,4.20E-01,4.38E+08
2.65E+02,3.3,6.07,4.20E-01,3.10E+08
2.65E+02,3.5,6.07,4.20E-01,2.19E+08
2.65E+02,3.7,6.07,4.20E-01,1.55E+08
2.65E+02,3.9,6.07,4.20E-01,1.10E+08
2.65E+02,0.1,7.07,7.90E-01,3.60E+11
2.65E+02,0.3,7.07,5.70E-01,1.42E+11
2.65E+02,0.5,7.07,4.90E-01,7.32E+10
2.65E+02,0.7,7.07,4.50E-01,3.27E+10
2.65E+02,0.9,7.07,4.40E-01,1.90E+10
2.65E+02,1.1,7.07,4.30E-01,1.27E+10
2.65E+02,1.3,7.07,4.30E-01,9.05E+09
2.65E+02,1.5,7.07,4.30E-01,5.69E+09
2.65E+02,1.7,7.07,4.20E-01,3.05E+09
2.65E+02,1.9,7.07,4.20E-01,1.50E+09
2.65E+02,2.1,7.07,4.20E-01,9.42E+08
2.65E+02,2.3,7.07,4.20E-01,9.32E+08
2.65E+02,2.5,7.07,4.20E-01,6.60E+08
2.65E+02,2.7,7.07,4.20E-01,4.67E+08
2.65E+02,2.9,7.07,4.20E-01,3.31E+08
2.65E+02,3.1,7.07,4.20E-01,2.34E+08
2.65E+02,3.3,7.07,4.20E-01,1.66E+08
2.65E+02,3.5,7.07,4.20E-01,1.17E+08
2.65E+02,3.7,7.07,4.20E-01,8.30E+07
2.65E+02,3.9,7.07,4.20E-01,5.88E+07
2.65E+02,0.1,8.08,7.60E-01,3.37E+11
2.65E+02,0.3,8.08,6.00E-01,1.74E+11
2.65E+02,0.5,8.08,5.20E-01,9.41E+10
2.65E+02,0.7,8.08,4.70E-01,5.33E+10
2.65E+02,0.9,8.08,4.50E-01,3.19E+10
2.65E+02,1.1,8.08,4.40E-01,2.19E+10
2.65E+02,1.3,8.08,4.30E-01,1.49E+10
2.65E+02,1.5,8.08,4.30E-01,9.81E+09
2.65E+02,1.7,8.08,4.30E-01,6.09E+09
2.65E+02,1.9,8.08,4.20E-01,3.37E+09
2.65E+02,2.1,8.08,4.20E-01,1.61E+09
2.65E+02,2.3,8.08,4.20E-01,8.12E+08
2.65E+02,2.5,8.08,4.20E-01,7.86E+08
2.65E+02,2.7,8.08,4.20E-01,5.56E+08
2.65E+02,2.9,8.08,4.20E-01,3.94E+08
2.65E+02,3.1,8.08,4.20E-01,2.79E+08
2.65E+02,3.3,8.08,4.20E-01,1.97E+08
2.65E+02,3.5,8.08,4.20E-01,1.40E+08
2.65E+02,3.7,8.08,4.20E-01,9.90E+07
2.65E+02,3.9,8.08,4.20E-01,7.01E+07
2.65E+02,0.1,9.07,8.00E-01,3.73E+11
2.65E+02,0.3,9.07,5.80E-01,1.55E+11
2.65E+02,0.5,9.07,5.10E-01,8.57E+10
2.65E+02,0.7,9.07,4.70E-01,5.15E+10
2.65E+02,0.9,9.07,4.50E-01,3.26E+10
2.65E+02,1.1,9.07,4.40E-01,2.00E+10
2.65E+02,1.3,9.07,4.30E-01,1.19E+10
2.65E+02,1.5,9.07,4.30E-01,7.43E+09
2.65E+02,1.7,9.07,4.20E-01,5.16E+09
2.65E+02,1.9,9.07,4.20E-01,3.62E+09
2.65E+02,2.1,9.07,4.20E-01,2.13E+09
2.65E+02,2.3,9.07,4.20E-01,1.28E+09
2.65E+02,2.5,9.07,4.20E-01,1.27E+09
2.65E+02,2.7,9.07,4.20E-01,8.99E+08
2.65E+02,2.9,9.07,4.20E-01,6.37E+08
2.65E+02,3.1,9.07,4.20E-01,4.51E+08
2.65E+02,3.3,9.07,4.20E-01,3.19E+08
2.65E+02,3.5,9.07,4.20E-01,2.26E+08
2.65E+02,3.7,9.07,4.20E-01,1.60E+08
2.65E+02,3.9,9.07,4.20E-01,1.13E+08
2.65E+02,0.1,10.07,8.20E-01,3.95E+11
2.65E+02,0.3,10.07,6.00E-01,1.73E+11
2.65E+02,0.5,10.07,5.20E-01,1.00E+11
