timestamp,altitude,daytime,profile,value
2.70E+02,0.1,6.07,5.60E-01,1.36E+11
2.70E+02,0.3,6.07,5.10E-01,8.50E+10
2.70E+02,0.5,6.07,5.00E-01,7.42E+10
2.70E+02,0.7,6.07,4.80E-01,6.30E+10
2.70E+02,0.9,6.07,4.70E-01,5.25E+10
2.70E+02,1.1,6.07,4.70E-01,4.54E+10
2.70E+02,1.3,6.07,4.60E-01,4.02E+10
2.70E+02,1.5,6.07,4.50E-01,3.26E+10
2.70E+02,1.7,6.07,4.40E-01,2.26E+10
2.70E+02,1.9,6.07,4.40E-01,1.53E+10
2.70E+02,2.1,6.07,4.30E-01,1.37E+10
2.70E+02,2.3,6.07,4.30E-01,1.18E+10
2.70E+02,2.5,6.07,4.30E-01,8.29E+09
2.70E+02,2.7,6.07,4.30E-01,5.87E+09
2.70E+02,2.9,6.07,4.20E-01,4.15E+09
2.70E+02,3.1,6.07,4.20E-01,2.94E+09
2.70E+02,3.3,6.07,4.20E-01,2.08E+09
2.70E+02,3.5,6.07,4.20E-01,1.47E+09
2.70E+02,3.7,6.07,4.20E-01,1.04E+09
2.70E+02,3.9,6.07,4.20E-01,7.39E+08
2.70E+02,0.1,7.07,6.30E-01,2.03E+11
2.70E+02,0.3,7.07,5.30E-01,1.09E+11
2.70E+02,0.5,7.07,5.00E-01,7.47E+10
2.70E+02,0.7,7.07,4.70E-01,4.79E+10
2.70E+02,0.9,7.07,4.50E-01,3.02E+10
2.70E+02,1.1,7.07,4.40E-01,1.96E+10
2.70E+02,1.3,7.07,4.30E-01,1.32E+10
2.70E+02,1.5,7.07,4.30E-01,8.17E+09
2.70E+02,1.7,7.07,4.20E-01,4.98E+09
2.70E+02,1.9,7.07,4.20E-01,3.35E+09
2.70E+02,2.1,7.07,4.20E-01,2.19E+09
2.70E+02,2.3,7.07,4.20E-01,2.04E+09
2.70E+02,2.5,7.07,4.20E-01,1.44E+09
2.70E+02,2.7,7.07,4.20E-01,1.02E+09
2.70E+02,2.9,7.07,4.20E-01,7.23E+08
2.70E+02,3.1,7.07,4.20E-01,5.12E+08
2.70E+02,3.3,7.07,4.20E-01,3.62E+08
2.70E+02,3.5,7.07,4.20E-01,2.56E+08
2.70E+02,3.7,7.07,4.20E-01,1.82E+08
2.70E+02,3.9,7.07,4.20E-01,1.29E+08
2.70E+02,0.1,8.08,8.40E-01,4.09E+11
2.70E+02,0.3,8.08,5.70E-01,1.52E+11
2.70E+02,0.5,8.08,4.90E-01,7.10E+10
2.70E+02,0.7,8.08,4.60E-01,3.62E+10
2.70E+02,0.9,8.08,4.40E-01,2.23E+10
2.70E+02,1.1,8.08,4.30E-01,1.40E+10
2.70E+02,1.3,8.08,4.30E-01,9.37E+09
2.70E+02,1.5,8.08,4.20E-01,4.69E+09
2.70E+02,1.7,8.08,4.20E-01,2.60E+09
2.70E+02,1.9,8.08,4.20E-01,1.95E+09
2.70E+02,2.1,8.08,4.20E-01,1.27E+09
2.70E+02,2.3,8.08,4.20E-01,1.07E+09
2.70E+02,2.5,8.08,4.20E-01,7.54E+08
2.70E+02,2.7,8.08,4.20E-01,5.34E+08
2.70E+02,2.9,8.08,4.20E-01,3.78E+08
2.70E+02,3.1,8.08,4.20E-01,2.68E+08
2.70E+02,3.3,8.08,4.20E-01,1.89E+08
2.70E+02,3.5,8.08,4.20E-01,1.34E+08
2.70E+02,3.7,8.08,4.20E-01,9.49E+07
2.70E+02,3.9,8.08,4.20E-01,6.72E+07
2.70E+02,0.1,9.07,8.40E-01,4.13E+11
2.70E+02,0.3,9.07,5.80E-01,1.61E+11
2.70E+02,0.5,9.07,5.10E-01,8.48E+10
2.70E+02,0.7,9.07,4.70E-01,5.22E+10
2.70E+02,0.9,9.07,4.50E-01,3.29E+10
2.70E+02,1.1,9.07,4.40E-01,2.22E+10
2.70E+02,1.3,9.07,4.30E-01,1.34E+10
2.70E+02,1.5,9.07,4.30E-01,8.86E+09
2.70E+02,1.7,9.07,4.30E-01,5.30E+09
2.70E+02,1.9,9.07,4.20E-01,3.03E+09
2.70E+02,2.1,9.07,4.20E-01,2.33E+09
2.70E+02,2.3,9.07,4.20E-01,2.33E+09
2.70E+02,2.5,9.07,4.20E-01,1.65E+09
2.70E+02,2.7,9.07,4.20E-01,1.17E+09
2.70E+02,2.9,9.07,4.20E-01,8.26E+08
2.70E+02,3.1,9.07,4.20E-01,5.84E+08
2.70E+02,3.3,9.07,4.20E-01,4.14E+08
2.70E+02,3.5,9.07,4.20E-01,2.93E+08
2.70E+02,3.7,9.07,4.20E-01,2.07E+08
2.70E+02,3.9,9.07,4.20E-01,1.47E+08
2.70E+02,0.1,10.07,8.80E-01,4.51E+11
2.70E+02,0.3,10.07,6.60E-01,2.37E+11
2.70E+02,0.5,10.07,5.50E-01,1.27E+11
2.70E+02,0.7,10.07,5.00E-01,7.74E+10
2.70E+02,0.9,10.07,4.70E-01,4.57E+10
2.70E+02,1.1,10.07,4.50E-01,3.09E+10
2.70E+02,1.3,10.07,4.40E-01,2.07E+10
2.70E+02,1.5,10.07,4.30E-01,1.29E+10
2.70E+02,1.7,10.07,4.30E-01,1.00E+10
2.70E+02,1.9,10.07,4.30E-01,8.38E+09
2.70E+02,2.1,10.07,4.30E-01,5.51E+09
2.70E+02,2.3,10.07,4.20E-01,3.17E+09
2.70E+02,2.5,10.07,4.20E-01,2.92E+09
2.70E+02,2.7,10.07,4.20E-01,2.07E+09
2.70E+02,2.9,10.07,4.20E-01,1.47E+09
2.70E+02,3.1,10.07,4.20E-01,1.04E+09
2.70E+02,3.3,10.07,4.20E-01,7.34E+08
2.70E+02,3.5,10.07,4.20E-01,5.20E+08
2.70E+02,3.7,10.07,4.20E-01,3.68E+08
2.70E+02,3.9,10.07,4.20E-01,2.61E+08
2.70E+02,0.1,11.08,7.80E-01,3.50E+11
2.70E+02,0.3,11.08,5.70E-01,1.50E+11
2.70E+02,0.5,11.08,5.00E-01,8.22E+10
2.70E+02,0.7,11.08,4.70E-01,5.02E+10
2.70E+02,0.9,11.08,4.50E-01,3.35E+10
2.70E+02,1.1,11.08,4.40E-01,2.21E+10
2.70E+02,1.3,11.08,4.30E-01,1.48E+10
2.70E+02,1.5,11.08,4.30E-01,8.37E+09
2.70E+02,1.7,11.08,4.20E-01,4.92E+09
2.70E+02,1.9,11.08,4.20E-01,2.99E+09
2.70E+02,2.1,11.08,4.20E-01,1.50E+09
2.70E+02,2.3,11.08,4.20E-01,6.40E+08
2.70E+02,2.5,11.08,4.20E-01,5.79E+08
2.70E+02,2.7,11.08,4.20E-01,4.10E+08
