timestamp,altitude,daytime,profile,value
2.67E+02,0.1,6.07,6.50E-01,2.24E+11
2.67E+02,0.3,6.07,5.10E-01,8.69E+10
2.67E+02,0.5,6.07,4.80E-01,5.79E+10
2.67E+02,0.7,6.07,4.60E-01,3.97E+10
2.67E+02,0.9,6.07,4.50E-01,2.64E+10
2.67E+02,1.1,6.07,4.40E-01,1.58E+10
2.67E+02,1.3,6.07,4.30E-01,1.01E+10
2.67E+02,1.5,6.07,4.30E-01,7.03E+09
2.67E+02,1.7,6.07,4.20E-01,5.04E+09
2.67E+02,1.9,6.07,4.20E-01,3.56E+09
2.67E+02,2.1,6.07,4.20E-01,2.36E+09
2.67E+02,2.3,6.07,4.20E-01,1.36E+09
2.67E+02,2.5,6.07,4.20E-01,6.68E+08
2.67E+02,2.7,6.07,4.20E-01,5.71E+08
2.67E+02,2.9,6.07,4.20E-01,4.04E+08
2.67E+02,3.1,6.07,4.20E-01,2.86E+08
2.67E+02,3.3,6.07,4.20E-01,2.03E+08
2.67E+02,3.5,6.07,4.20E-01,1.43E+08
2.67E+02,3.7,6.07,4.20E-01,1.02E+08
2.67E+02,3.9,6.07,4.20E-01,7.19E+07
2.67E+02,0.1,7.07,5.80E-01,1.59E+11
2.67E+02,0.3,7.07,5.00E-01,7.98E+10
2.67E+02,0.5,7.07,4.70E-01,4.87E+10
2.67E+02,0.7,7.07,4.50E-01,2.77E+10
2.67E+02,0.9,7.07,4.40E-01,1.70E+10
2.67E+02,1.1,7.07,4.30E-01,1.18E+10
2.67E+02,1.3,7.07,4.30E-01,7.79E+09
2.67E+02,1.5,7.07,4.20E-01,5.27E+09
2.67E+02,1.7,7.07,4.20E-01,3.48E+09
2.67E+02,1.9,7.07,4.20E-01,2.18E+09
2.67E+02,2.1,7.07,4.20E-01,1.38E+09
2.67E+02,2.3,7.07,4.20E-01,1.06E+09
2.67E+02,2.5,7.07,4.20E-01,1.04E+09
2.67E+02,2.7,7.07,4.20E-01,7.39E+08
2.67E+02,2.9,7.07,4.20E-01,5.23E+08
2.67E+02,3.1,7.07,4.20E-01,3.70E+08
