timestamp,altitude,daytime,profile,value
2.69E+02,0.1,6.07,7.50E-01,3.25E+11
2.69E+02,0.3,6.07,5.40E-01,1.15E+11
2.69E+02,0.5,6.07,5.00E-01,7.57E+10
2.69E+02,0.7,6.07,4.70E-01,4.90E+10
2.69E+02,0.9,6.07,4.60E-01,3.94E+10
2.69E+02,1.1,6.07,4.50E-01,3.22E+10
2.69E+02,1.3,6.07,4.50E-01,2.49E+10
2.69E+02,1.5,6.07,4.40E-01,1.83E+10
2.69E+02,1.7,6.07,4.30E-01,1.34E+10
2.69E+02,1.9,6.07,4.30E-01,9.69E+09
2.69E+02,2.1,6.07,4.30E-01,6.98E+09
2.69E+02,2.3,6.07,4.20E-01,5.04E+09
2.69E+02,2.5,6.07,4.20E-01,3.69E+09
2.69E+02,2.7,6.07,4.20E-01,2.75E+09
2.69E+02,2.9,6.07,4.20E-01,2.05E+09
2.69E+02,3.1,6.07,4.20E-01,1.50E+09
2.69E+02,3.3,6.07,4.20E-01,1.06E+09
2.69E+02,3.5,6.07,4.20E-01,7.28E+08
2.69E+02,3.7,6.07,4.20E-01,4.75E+08
2.69E+02,3.9,6.07,4.20E-01,2.81E+08
2.69E+02,0.1,7.07,5.70E-01,1.51E+11
2.69E+02,0.3,7.07,5.80E-01,1.58E+11
2.69E+02,0.5,7.07,5.10E-01,8.77E+10
2.69E+02,0.7,7.07,4.60E-01,3.94E+10
2.69E+02,0.9,7.07,4.50E-01,2.54E+10
2.69E+02,1.1,7.07,4.40E-01,2.08E+10
2.69E+02,1.3,7.07,4.40E-01,1.88E+10
2.69E+02,1.5,7.07,4.30E-01,1.34E+10
2.69E+02,1.7,7.07,4.30E-01,7.17E+09
2.69E+02,1.9,7.07,4.20E-01,5.16E+09
2.69E+02,2.1,7.07,4.20E-01,3.66E+09
2.69E+02,2.3,7.07,4.20E-01,2.59E+09
2.69E+02,2.5,7.07,4.20E-01,1.83E+09
2.69E+02,2.7,7.07,4.20E-01,1.30E+09
2.69E+02,2.9,7.07,4.20E-01,9.18E+08
2.69E+02,3.1,7.07,4.20E-01,6.50E+08
2.69E+02,3.3,7.07,4.20E-01,4.60E+08
2.69E+02,3.5,7.07,4.20E-01,3.26E+08
2.69E+02,3.7,7.07,4.20E-01,2.31E+08
2.69E+02,3.9,7.07,4.20E-01,1.63E+08
2.69E+02,0.1,8.08,6.20E-01,1.97E+11
2.69E+02,0.3,8.08,5.40E-01,1.21E+11
2.69E+02,0.5,8.08,4.80E-01,5.48E+10
2.69E+02,0.7,8.08,4.50E-01,2.94E+10
2.69E+02,0.9,8.08,4.40E-01,1.71E+10
2.69E+02,1.1,8.08,4.30E-01,8.83E+09
2.69E+02,1.3,8.08,4.30E-01,5.58E+09
2.69E+02,1.5,8.08,4.20E-01,3.24E+09
2.69E+02,1.7,8.08,4.20E-01,2.62E+09
2.69E+02,1.9,8.08,4.20E-01,1.74E+09
2.69E+02,2.1,8.08,4.20E-01,8.54E+08
2.69E+02,2.3,8.08,4.20E-01,2.69E+08
2.69E+02,2.5,8.08,4.20E-01,1.97E+08
2.69E+02,2.7,8.08,4.20E-01,1.39E+08
2.69E+02,2.9,8.08,4.20E-01,9.86E+07
2.69E+02,3.1,8.08,4.20E-01,6.98E+07
2.69E+02,3.3,8.08,4.20E-01,4.94E+07
2.69E+02,3.5,8.08,4.20E-01,3.50E+07
2.69E+02,3.7,8.08,4.20E-01,2.48E+07
2.69E+02,3.9,8.08,4.20E-01,1.75E+07
2.69E+02,0.1,9.07,7.00E-01,2.71E+11
2.69E+02,0.3,9.07,5.40E-01,1.22E+11
2.69E+02,0.5,9.07,4.90E-01,6.70E+10
2.69E+02,0.7,9.07,4.60E-01,4.10E+10
2.69E+02,0.9,9.07,4.40E-01,2.34E+10
2.69E+02,1.1,9.07,4.30E-01,1.45E+10
2.69E+02,1.3,9.07,4.30E-01,9.12E+09
2.69E+02,1.5,9.07,4.20E-01,5.06E+09
2.69E+02,1.7,9.07,4.20E-01,2.94E+09
2.69E+02,1.9,9.07,4.20E-01,1.60E+09
2.69E+02,2.1,9.07,4.20E-01,9.67E+08
2.69E+02,2.3,9.07,4.20E-01,6.85E+08
2.69E+02,2.5,9.07,4.20E-01,4.85E+08
2.69E+02,2.7,9.07,4.20E-01,3.43E+08
2.69E+02,2.9,9.07,4.20E-01,2.43E+08
2.69E+02,3.1,9.07,4.20E-01,1.72E+08
2.69E+02,3.3,9.07,4.20E-01,1.22E+08
2.69E+02,3.5,9.07,4.20E-01,8.62E+07
2.69E+02,3.7,9.07,4.20E-01,6.10E+07
2.69E+02,3.9,9.07,4.20E-01,4.32E+07
2.69E+02,0.1,10.07,7.10E-01,2.79E+11
2.69E+02,0.3,10.07,6.30E-01,2.05E+11
2.69E+02,0.5,10.07,5.40E-01,1.18E+11
2.69E+02,0.7,10.07,4.80E-01,6.29E+10
2.69E+02,0.9,10.07,4.60E-01,4.15E+10
