timestamp,altitude,daytime,profile,value
2.69E+02,0.1,6.07,4.20E-01,5.31E-02
2.69E+02,0.3,6.07,4.20E-01,5.24E-02
2.69E+02,0.5,6.07,4.20E-01,4.56E-02
2.69E+02,0.7,6.07,4.20E-01,4.71E-02
2.69E+02,0.9,6.07,4.20E-01,5.68E-02
2.69E+02,1.1,6.07,4.20E-01,6.05E-02
2.69E+02,1.3,6.07,4.20E-01,5.82E-02
2.69E+02,1.5,6.07,4.20E-01,5.83E-02
2.69E+02,1.7,6.07,4.20E-01,5.33E-02
2.69E+02,1.9,6.07,4.20E-01,3.83E-02
2.69E+02,2.1,6.07,4.20E-01,2.48E-02
2.69E+02,2.3,6.07,4.20E-01,2.13E-02
2.69E+02,2.5,6.07,4.20E-01,1.78E-02
2.69E+02,2.7,6.07,4.20E-01,1.43E-02
2.69E+02,2.9,6.07,4.20E-01,1.09E-02
2.69E+02,3.1,6.07,4.20E-01,7.37E-03
2.69E+02,3.3,6.07,4.20E-01,3.88E-03
2.69E+02,3.5,6.07,4.20E-01,2.94E-03
2.69E+02,3.7,6.07,4.20E-01,2.52E-03
2.69E+02,3.9,6.07,4.20E-01,2.09E-03
2.69E+02,0.1,7.07,4.20E-01,1.79E-02
2.69E+02,0.3,7.07,4.20E-01,1.88E-02
2.69E+02,0.5,7.07,4.20E-01,1.67E-02
2.69E+02,0.7,7.07,4.20E-01,1.46E-02
2.69E+02,0.9,7.07,4.20E-01,1.37E-02
2.69E+02,1.1,7.07,4.20E-01,1.38E-02
2.69E+02,1.3,7.07,4.20E-01,1.59E-02
2.69E+02,1.5,7.07,4.20E-01,2.43E-02
2.69E+02,1.7,7.07,4.20E-01,7.57E-02
2.69E+02,1.9,7.07,4.20E-01,4.69E-02
2.69E+02,2.1,7.07,4.20E-01,3.25E-02
2.69E+02,2.3,7.07,4.20E-01,2.37E-02
2.69E+02,2.5,7.07,4.20E-01,1.48E-02
2.69E+02,2.7,7.07,4.20E-01,6.85E-03
2.69E+02,2.9,7.07,4.20E-01,5.83E-03
2.69E+02,3.1,7.07,4.20E-01,4.81E-03
2.69E+02,3.3,7.07,4.20E-01,3.79E-03
2.69E+02,3.5,7.07,4.20E-01,3.30E-03
2.69E+02,3.7,7.07,4.20E-01,2.34E-03
2.69E+02,3.9,7.07,4.20E-01,1.65E-03
2.69E+02,0.1,8.08,4.20E-01,2.12E-02
2.69E+02,0.3,8.08,4.20E-01,2.14E-02
2.69E+02,0.5,8.08,4.20E-01,1.99E-02
2.69E+02,0.7,8.08,4.20E-01,1.82E-02
2.69E+02,0.9,8.08,4.20E-01,1.58E-02
2.69E+02,1.1,8.08,4.20E-01,1.41E-02
2.69E+02,1.3,8.08,4.20E-01,1.34E-02
2.69E+02,1.5,8.08,4.20E-01,1.27E-02
2.69E+02,1.7,8.08,4.20E-01,1.23E-02
2.69E+02,1.9,8.08,4.20E-01,1.30E-02
2.69E+02,2.1,8.08,4.20E-01,2.33E-02
2.69E+02,2.3,8.08,4.20E-01,2.01E-02
2.69E+02,2.5,8.08,4.20E-01,1.54E-02
2.69E+02,2.7,8.08,4.20E-01,1.07E-02
2.69E+02,2.9,8.08,4.20E-01,6.02E-03
2.69E+02,3.1,8.08,4.20E-01,2.35E-03
2.69E+02,3.3,8.08,4.20E-01,1.99E-03
2.69E+02,3.5,8.08,4.20E-01,1.63E-03
2.69E+02,3.7,8.08,4.20E-01,1.27E-03
2.69E+02,3.9,8.08,4.20E-01,9.10E-04
2.69E+02,0.1,9.07,4.20E-01,2.95E-02
2.69E+02,0.3,9.07,4.20E-01,2.93E-02
2.69E+02,0.5,9.07,4.20E-01,2.69E-02
2.69E+02,0.7,9.07,4.20E-01,2.44E-02
2.69E+02,0.9,9.07,4.20E-01,2.21E-02
2.69E+02,1.1,9.07,4.20E-01,2.09E-02
2.69E+02,1.3,9.07,4.20E-01,1.93E-02
2.69E+02,1.5,9.07,4.20E-01,1.75E-02
2.69E+02,1.7,9.07,4.20E-01,1.60E-02
2.69E+02,1.9,9.07,4.20E-01,1.25E-02
2.69E+02,2.1,9.07,4.20E-01,8.57E-03
2.69E+02,2.3,9.07,4.20E-01,5.95E-03
2.69E+02,2.5,9.07,4.20E-01,4.93E-03
2.69E+02,2.7,9.07,4.20E-01,3.91E-03
2.69E+02,2.9,9.07,4.20E-01,2.89E-03
2.69E+02,3.1,9.07,4.20E-01,1.86E-03
