timestamp,altitude,daytime,profile,value
2.67E+02,0.1,6.07,4.20E-01,6.69E-02
2.67E+02,0.3,6.07,4.20E-01,6.47E-02
2.67E+02,0.5,6.07,4.20E-01,5.52E-02
2.67E+02,0.7,6.07,4.20E-01,4.90E-02
2.67E+02,0.9,6.07,4.20E-01,4.44E-02
2.67E+02,1.1,6.07,4.20E-01,4.34E-02
2.67E+02,1.3,6.07,4.20E-01,4.29E-02
2.67E+02,1.5,6.07,4.20E-01,4.30E-02
2.67E+02,1.7,6.07,4.20E-01,3.78E-02
2.67E+02,1.9,6.07,4.20E-01,3.17E-02
2.67E+02,2.1,6.07,4.20E-01,2.55E-02
2.67E+02,2.3,6.07,4.20E-01,1.92E-02
2.67E+02,2.5,6.07,4.20E-01,1.29E-02
2.67E+02,2.7,6.07,4.20E-01,1.10E-02
2.67E+02,2.9,6.07,4.20E-01,9.36E-03
2.67E+02,3.1,6.07,4.20E-01,7.75E-03
2.67E+02,3.3,6.07,4.20E-01,6.14E-03
2.67E+02,3.5,6.07,4.20E-01,4.54E-03
2.67E+02,3.7,6.07,4.20E-01,2.93E-03
2.67E+02,3.9,6.07,4.20E-01,1.32E-03
2.67E+02,0.1,7.07,4.20E-01,4.15E-02
2.67E+02,0.3,7.07,4.20E-01,4.13E-02
2.67E+02,0.5,7.07,4.20E-01,3.29E-02
2.67E+02,0.7,7.07,4.20E-01,2.57E-02
2.67E+02,0.9,7.07,4.20E-01,2.45E-02
2.67E+02,1.1,7.07,4.20E-01,2.37E-02
2.67E+02,1.3,7.07,4.20E-01,2.36E-02
2.67E+02,1.5,7.07,4.20E-01,2.29E-02
2.67E+02,1.7,7.07,4.20E-01,2.18E-02
2.67E+02,1.9,7.07,4.20E-01,2.00E-02
2.67E+02,2.1,7.07,4.20E-01,1.63E-02
2.67E+02,2.3,7.07,4.20E-01,1.17E-02
2.67E+02,2.5,7.07,4.20E-01,7.22E-03
2.67E+02,2.7,7.07,4.20E-01,5.46E-03
2.67E+02,2.9,7.07,4.20E-01,4.48E-03
2.67E+02,3.1,7.07,4.20E-01,3.50E-03
2.67E+02,3.3,7.07,4.20E-01,2.51E-03
2.67E+02,3.5,7.07,4.20E-01,1.53E-03
2.67E+02,3.7,7.07,4.20E-01,5.50E-04
2.67E+02,3.9,7.07,4.20E-01,1.11E-04
2.67E+02,0.1,8.08,4.20E-01,4.06E-02
2.67E+02,0.3,8.08,4.20E-01,3.94E-02
2.67E+02,0.5,8.08,4.20E-01,3.30E-02
2.67E+02,0.7,8.08,4.20E-01,2.97E-02
2.67E+02,0.9,8.08,4.20E-01,2.76E-02
2.67E+02,1.1,8.08,4.20E-01,2.44E-02
2.67E+02,1.3,8.08,4.20E-01,2.23E-02
2.67E+02,1.5,8.08,4.20E-01,2.10E-02
2.67E+02,1.7,8.08,4.20E-01,1.99E-02
2.67E+02,1.9,8.08,4.20E-01,1.56E-02
2.67E+02,2.1,8.08,4.20E-01,1.07E-02
2.67E+02,2.3,8.08,4.20E-01,7.30E-03
2.67E+02,2.5,8.08,4.20E-01,6.10E-03
2.67E+02,2.7,8.08,4.20E-01,4.89E-03
2.67E+02,2.9,8.08,4.20E-01,3.68E-03
2.67E+02,3.1,8.08,4.20E-01,2.47E-03
2.67E+02,3.3,8.08,4.20E-01,1.26E-03
2.67E+02,3.5,8.08,4.20E-01,4.36E-04
2.67E+02,3.7,8.08,4.20E-01,2.99E-04
2.67E+02,3.9,8.08,4.20E-01,1.62E-04
2.67E+02,0.1,9.07,4.20E-01,4.32E-02
2.67E+02,0.3,9.07,4.20E-01,4.13E-02
2.67E+02,0.5,9.07,4.20E-01,3.46E-02
2.67E+02,0.7,9.07,4.20E-01,3.37E-02
2.67E+02,0.9,9.07,4.20E-01,3.28E-02
2.67E+02,1.1,9.07,4.20E-01,3.10E-02
2.67E+02,1.3,9.07,4.20E-01,2.83E-02
2.67E+02,1.5,9.07,4.20E-01,2.53E-02
2.67E+02,1.7,9.07,4.20E-01,1.96E-02
2.67E+02,1.9,9.07,4.20E-01,1.32E-02
2.67E+02,2.1,9.07,4.20E-01,8.79E-03
2.67E+02,2.3,9.07,4.20E-01,7.42E-03
2.67E+02,2.5,9.07,4.20E-01,6.06E-03
2.67E+02,2.7,9.07,4.20E-01,4.69E-03
2.67E+02,2.9,9.07,4.20E-01,3.32E-03
2.67E+02,3.1,9.07,4.20E-01,1.95E-03
2.67E+02,3.3,9.07,4.20E-01,7.60E-04
2.67E+02,3.5,9.07,4.20E-01,5.90E-04
2.67E+02,3.7,9.07,4.20E-01,4.21E-04
2.67E+02,3.9,9.07,4.20E-01,2.52E-04
2.67E+02,0.1,10.07,4.20E-01,3.74E-02
2.67E+02,0.3,10.07,4.20E-01,3.67E-02
2.67E+02,0.5,10.07,4.20E-01,3.40E-02
2.67E+02,0.7,10.07,4.20E-01,3.32E-02
2.67E+02,0.9,10.07,4.20E-01,3.17E-02
2.67E+02,1.1,10.07,4.20E-01,2.90E-02
2.67E+02,1.3,10.07,4.20E-01,2.56E-02
2.67E+02,1.5,10.07,4.20E-01,2.44E-02
2.67E+02,1.7,10.07,4.20E-01,1.93E-02
2.67E+02,1.9,10.07,4.20E-01,1.30E-02
2.67E+02,2.1,10.07,4.20E-01,9.06E-03
2.67E+02,2.3,10.07,4.20E-01,7.69E-03
2.67E+02,2.5,10.07,4.20E-01,6.31E-03
2.67E+02,2.7,10.07,4.20E-01,4.94E-03
2.67E+02,2.9,10.07,4.20E-01,3.56E-03
2.67E+02,3.1,10.07,4.20E-01,2.19E-03
2.67E+02,3.3,10.07,4.20E-01,8.15E-04
2.67E+02,3.5,10.07,4.20E-01,4.78E-04
2.67E+02,3.7,10.07,4.20E-01,3.32E-04
2.67E+02,3.9,10.07,4.20E-01,1.86E-04
2.67E+02,0.1,11.08,4.20E-01,4.71E-02
2.67E+02,0.3,11.08,4.20E-01,4.65E-02
2.67E+02,0.5,11.08,4.20E-01,4.47E-02
2.67E+02,0.7,11.08,4.20E-01,4.11E-02
2.67E+02,0.9,11.08,4.20E-01,3.92E-02
2.67E+02,1.1,11.08,4.20E-01,3.54E-02
2.67E+02,1.3,11.08,4.20E-01,3.23E-02
2.67E+02,1.5,11.08,4.20E-01,2.82E-02
2.67E+02,1.7,11.08,4.20E-01,1.99E-02
2.67E+02,1.9,11.08,4.20E-01,1.16E-02
2.67E+02,2.1,11.08,4.20E-01,9.32E-03
2.67E+02,2.3,11.08,4.20E-01,7.87E-03
2.67E+02,2.5,11.08,4.20E-01,6.43E-03
2.67E+02,2.7,11.08,4.20E-01,4.99E-03
2.67E+02,2.9,11.08,4.20E-01,3.55E-03
2.67E+02,3.1,11.08,4.20E-01,2.11E-03
2.67E+02,3.3,11.08,4.20E-01,9.46E-04
2.67E+02,3.5,11.08,4.20E-01,7.79E-04
2.67E+02,3.7,11.08,4.20E-01,6.13E-04
2.67E+02,3.9,11.08,4.20E-01,4.46E-04
2.67E+02,0.1,11.32,4.20E-01,5.27E-02
2.67E+02,0.3,11.32,4.20E-01,5.21E-02
2.67E+02,0.5,11.32,4.20E-01,5.01E-02
2.67E+02,0.7,11.32,4.20E-01,4.67E-02
2.67E+02,0.9,11.32,4.20E-01,4.17E-02
2.67E+02,1.1,11.32,4.20E-01,3.77E-02
2.67E+02,1.3,11.32,4.20E-01,3.30E-02
2.67E+02,1.5,11.32,4.20E-01,2.67E-02
2.67E+02,1.7,11.32,4.20E-01,1.89E-02
2.67E+02,1.9,11.32,4.20E-01,1.17E-02
2.67E+02,2.1,11.32,4.20E-01,1.01E-02
2.67E+02,2.3,11.32,4.20E-01,8.46E-03
2.67E+02,2.5,11.32,4.20E-01,6.84E-03
2.67E+02,2.7,11.32,4.20E-01,5.21E-03
2.67E+02,2.9,11.32,4.20E-01,3.59E-03
2.67E+02,3.1,11.32,4.20E-01,1.96E-03
2.67E+02,3.3,11.32,4.20E-01,1.15E-03
2.67E+02,3.5,11.32,4.20E-01,9.60E-04
2.67E+02,3.7,11.32,4.20E-01,7.68E-04
2.67E+02,3.9,11.32,4.20E-01,5.76E-04
2.67E+02,0.1,11.83,4.20E-01,5.64E-02
2.67E+02,0.3,11.83,4.20E-01,5.51E-02
2.67E+02,0.5,11.83,4.20E-01,5.19E-02
2.67E+02,0.7,11.83,4.20E-01,4.84E-02
2.67E+02,0.9,11.83,4.20E-01,4.36E-02
2.67E+02,1.1,11.83,4.20E-01,3.93E-02
2.67E+02,1.3,11.83,4.20E-01,3.51E-02
2.67E+02,1.5,11.83,4.20E-01,2.80E-02
2.67E+02,1.7,11.83,4.20E-01,1.92E-02
2.67E+02,1.9,11.83,4.20E-01,1.18E-02
2.67E+02,2.1,11.83,4.20E-01,1.01E-02
2.67E+02,2.3,11.83,4.20E-01,8.47E-03
2.67E+02,2.5,11.83,4.20E-01,6.79E-03
2.67E+02,2.7,11.83,4.20E-01,5.12E-03
2.67E+02,2.9,11.83,4.20E-01,3.45E-03
2.67E+02,3.1,11.83,4.20E-01,1.77E-03
2.67E+02,3.3,11.83,4.20E-01,1.36E-03
2.67E+02,3.5,11.83,4.20E-01,1.13E-03
2.67E+02,3.7,11.83,4.20E-01,9.09E-04
2.67E+02,3.9,11.83,4.20E-01,6.86E-04
2.68E+02,0.1,12.07,4.20E-01,5.41E-02
2.68E+02,0.3,12.07,4.20E-01,5.33E-02
2.68E+02,0.5,12.07,4.20E-01,5.08E-02
2.68E+02,0.7,12.07,4.20E-01,4.72E-02
2.68E+02,0.9,12.07,4.20E-01,4.37E-02
2.68E+02,1.1,12.07,4.20E-01,3.90E-02
2.68E+02,1.3,12.07,4.20E-01,3.30E-02
2.68E+02,1.5,12.07,4.20E-01,2.62E-02
2.68E+02,1.7,12.07,4.20E-01,1.88E-02
2.68E+02,1.9,12.07,4.20E-01,1.19E-02
2.68E+02,2.1,12.07,4.20E-01,1.02E-02
2.68E+02,2.3,12.07,4.20E-01,8.59E-03
2.68E+02,2.5,12.07,4.20E-01,6.94E-03
2.68E+02,2.7,12.07,4.20E-01,5.28E-03
2.68E+02,2.9,12.07,4.20E-01,3.63E-03
2.68E+02,3.1,12.07,4.20E-01,1.98E-03
2.68E+02,3.3,12.07,4.20E-01,1.25E-03
2.68E+02,3.5,12.07,4.20E-01,1.04E-03
2.68E+02,3.7,12.07,4.20E-01,8.34E-04
2.68E+02,3.9,12.07,4.20E-01,6.25E-04
2.68E+02,0.1,13.07,4.20E-01,4.62E-02
2.68E+02,0.3,13.07,4.20E-01,4.64E-02
2.68E+02,0.5,13.07,4.20E-01,4.72E-02
2.68E+02,0.7,13.07,4.20E-01,4.75E-02
2.68E+02,0.9,13.07,4.20E-01,4.49E-02
2.68E+02,1.1,13.07,4.20E-01,4.33E-02
2.68E+02,1.3,13.07,4.20E-01,3.90E-02
2.68E+02,1.5,13.07,4.20E-01,3.07E-02
2.68E+02,1.7,13.07,4.20E-01,2.05E-02
2.68E+02,1.9,13.07,4.20E-01,1.46E-02
2.68E+02,2.1,13.07,4.20E-01,1.22E-02
2.68E+02,2.3,13.07,4.20E-01,9.85E-03
2.68E+02,2.5,13.07,4.20E-01,7.48E-03
2.68E+02,2.7,13.07,4.20E-01,5.11E-03
2.68E+02,2.9,13.07,4.20E-01,2.75E-03
2.68E+02,3.1,13.07,4.20E-01,2.23E-03
2.68E+02,3.3,13.07,4.20E-01,1.91E-03
2.68E+02,3.5,13.07,4.20E-01,1.58E-03
2.68E+02,3.7,13.07,4.20E-01,1.26E-03
2.68E+02,3.9,13.07,4.20E-01,9.33E-04
2.68E+02,0.1,14.08,4.20E-01,4.79E-02
2.68E+02,0.3,14.08,4.20E-01,4.80E-02
2.68E+02,0.5,14.08,4.20E-01,4.84E-02
2.68E+02,0.7,14.08,4.20E-01,4.90E-02
2.68E+02,0.9,14.08,4.20E-01,4.96E-02
2.68E+02,1.1,14.08,4.20E-01,4.70E-02
