time,value
6.075,0.437821
7.075,0.353534
8.075,0.166072
9.075,0.359296
10.075,0.349118
11.075,0.206181
11.325,0.287773
11.825,0.415088
12.075,0.34975
13.075,0.178502
14.075,0.165043
15.075,0.248143
16.075,0.308253
