time,value
6.075,0.476978
7.075,0.423291
8.075,1.22554
9.075,1.58625
10.075,0.899443
11.075,0.655155
11.325,0.43712
11.825,0.400068
12.075,0.897761
13.075,0.560412
14.075,0.864225
15.075,1.20028
16.075,0.999991
