time,value
6.075,0.95275
7.075,0.829386
8.075,0.883153
9.075,0.688093
10.075,1.00495
11.075,0.860309
11.325,0.687818
11.825,0.909422
12.075,0.590056
13.075,1.21605
14.075,0.92143
15.075,1.00814
16.075,0.66935
