timestamp,altitude,daytime,profile,value
2.70E+02,0.1,6.07,6.30E-01,2.07E+11
2.70E+02,0.3,6.07,5.30E-01,1.06E+11
2.70E+02,0.5,6.07,5.20E-01,9.49E+10
2.70E+02,0.7,6.07,4.90E-01,6.66E+10
2.70E+02,0.9,6.07,4.70E-01,5.39E+10
2.70E+02,1.1,6.07,4.60E-01,4.13E+10
2.70E+02,1.3,6.07,4.50E-01,3.03E+10
2.70E+02,1.5,6.07,4.40E-01,2.22E+10
2.70E+02,1.7,6.07,4.40E-01,1.70E+10
2.70E+02,1.9,6.07,4.30E-01,1.37E+10
2.70E+02,2.1,6.07,4.30E-01,1.13E+10
2.70E+02,2.3,6.07,4.30E-01,9.25E+09
2.70E+02,2.5,6.07,4.30E-01,8.80E+09
2.70E+02,2.7,6.07,4.30E-01,6.23E+09
2.70E+02,2.9,6.07,4.20E-01,4.41E+09
2.70E+02,3.1,6.07,4.20E-01,3.12E+09
2.70E+02,3.3,6.07,4.20E-01,2.21E+09
2.70E+02,3.5,6.07,4.20E-01,1.57E+09
2.70E+02,3.7,6.07,4.20E-01,1.11E+09
2.70E+02,3.9,6.07,4.20E-01,7.85E+08
2.70E+02,0.1,7.07,6.30E-01,2.03E+11
2.70E+02,0.3,7.07,5.20E-01,1.02E+11
2.70E+02,0.5,7.07,4.90E-01,6.71E+10
2.70E+02,0.7,7.07,4.70E-01,4.66E+10
2.70E+02,0.9,7.07,4.50E-01,3.17E+10
2.70E+02,1.1,7.07,4.40E-01,2.08E+10
2.70E+02,1.3,7.07,4.30E-01,1.37E+10
2.70E+02,1.5,7.07,4.30E-01,9.05E+09
2.70E+02,1.7,7.07,4.30E-01,6.18E+09
2.70E+02,1.9,7.07,4.20E-01,4.37E+09
2.70E+02,2.1,7.07,4.20E-01,3.04E+09
2.70E+02,2.3,7.07,4.20E-01,2.27E+09
2.70E+02,2.5,7.07,4.20E-01,2.24E+09
2.70E+02,2.7,7.07,4.20E-01,1.59E+09
2.70E+02,2.9,7.07,4.20E-01,1.12E+09
2.70E+02,3.1,7.07,4.20E-01,7.95E+08
2.70E+02,3.3,7.07,4.20E-01,5.62E+08
2.70E+02,3.5,7.07,4.20E-01,3.98E+08
2.70E+02,3.7,7.07,4.20E-01,2.82E+08
2.70E+02,3.9,7.07,4.20E-01,2.00E+08
2.70E+02,0.1,8.08,8.50E-01,4.22E+11
2.70E+02,0.3,8.08,5.50E-01,1.27E+11
2.70E+02,0.5,8.08,4.80E-01,6.19E+10
2.70E+02,0.7,8.08,4.60E-01,3.55E+10
2.70E+02,0.9,8.08,4.40E-01,2.18E+10
2.70E+02,1.1,8.08,4.30E-01,1.38E+10
2.70E+02,1.3,8.08,4.30E-01,7.23E+09
2.70E+02,1.5,8.08,4.20E-01,3.71E+09
2.70E+02,1.7,8.08,4.20E-01,2.41E+09
2.70E+02,1.9,8.08,4.20E-01,1.77E+09
2.70E+02,2.1,8.08,4.20E-01,1.06E+09
2.70E+02,2.3,8.08,4.20E-01,7.55E+08
2.70E+02,2.5,8.08,4.20E-01,5.34E+08
2.70E+02,2.7,8.08,4.20E-01,3.78E+08
2.70E+02,2.9,8.08,4.20E-01,2.68E+08
2.70E+02,3.1,8.08,4.20E-01,1.90E+08
2.70E+02,3.3,8.08,4.20E-01,1.34E+08
2.70E+02,3.5,8.08,4.20E-01,9.50E+07
2.70E+02,3.7,8.08,4.20E-01,6.73E+07
2.70E+02,3.9,8.08,4.20E-01,4.76E+07
