timestamp,altitude,daytime,profile,value
2.62E+02,0.1,6.07,6.50E-01,2.23E+11
2.62E+02,0.3,6.07,5.10E-01,8.54E+10
2.62E+02,0.5,6.07,4.70E-01,4.68E+10
2.62E+02,0.7,6.07,4.40E-01,1.91E+10
2.62E+02,0.9,6.07,4.30E-01,9.58E+09
2.62E+02,1.1,6.07,4.30E-01,5.35E+09
2.62E+02,1.3,6.07,4.20E-01,2.86E+09
2.62E+02,1.5,6.07,4.20E-01,1.44E+09
2.62E+02,1.7,6.07,4.20E-01,7.52E+08
2.62E+02,1.9,6.07,4.20E-01,6.17E+08
2.62E+02,2.1,6.07,4.20E-01,4.37E+08
2.62E+02,2.3,6.07,4.20E-01,3.09E+08
2.62E+02,2.5,6.07,4.20E-01,2.19E+08
2.62E+02,2.7,6.07,4.20E-01,1.55E+08
2.62E+02,2.9,6.07,4.20E-01,1.10E+08
2.62E+02,3.1,6.07,4.20E-01,7.77E+07
2.62E+02,3.3,6.07,4.20E-01,5.50E+07
2.62E+02,3.5,6.07,4.20E-01,3.89E+07
2.62E+02,3.7,6.07,4.20E-01,2.76E+07
2.62E+02,3.9,6.07,4.20E-01,1.95E+07
2.62E+02,0.1,7.07,7.00E-01,2.75E+11
2.62E+02,0.3,7.07,5.10E-01,8.93E+10
2.62E+02,0.5,7.07,4.60E-01,3.73E+10
2.62E+02,0.7,7.07,4.40E-01,1.59E+10
2.62E+02,0.9,7.07,4.30E-01,8.44E+09
2.62E+02,1.1,7.07,4.20E-01,3.89E+09
2.62E+02,1.3,7.07,4.20E-01,2.13E+09
2.62E+02,1.5,7.07,4.20E-01,1.57E+09
2.62E+02,1.7,7.07,4.20E-01,1.01E+09
2.62E+02,1.9,7.07,4.20E-01,5.77E+08
2.62E+02,2.1,7.07,4.20E-01,5.34E+08
2.62E+02,2.3,7.07,4.20E-01,3.78E+08
2.62E+02,2.5,7.07,4.20E-01,2.68E+08
2.62E+02,2.7,7.07,4.20E-01,1.90E+08
2.62E+02,2.9,7.07,4.20E-01,1.34E+08
2.62E+02,3.1,7.07,4.20E-01,9.50E+07
2.62E+02,3.3,7.07,4.20E-01,6.73E+07
2.62E+02,3.5,7.07,4.20E-01,4.76E+07
2.62E+02,3.7,7.07,4.20E-01,3.37E+07
2.62E+02,3.9,7.07,4.20E-01,2.39E+07
2.62E+02,0.1,8.08,6.70E-01,2.43E+11
2.62E+02,0.3,8.08,5.10E-01,8.48E+10
2.62E+02,0.5,8.08,4.50E-01,3.26E+10
2.62E+02,0.7,8.08,4.30E-01,1.18E+10
2.62E+02,0.9,8.08,4.30E-01,7.41E+09
2.62E+02,1.1,8.08,4.20E-01,4.98E+09
2.62E+02,1.3,8.08,4.20E-01,3.54E+09
2.62E+02,1.5,8.08,4.20E-01,2.42E+09
2.62E+02,1.7,8.08,4.20E-01,1.39E+09
2.62E+02,1.9,8.08,4.20E-01,9.37E+08
2.62E+02,2.1,8.08,4.20E-01,6.63E+08
2.62E+02,2.3,8.08,4.20E-01,4.69E+08
2.62E+02,2.5,8.08,4.20E-01,3.32E+08
2.62E+02,2.7,8.08,4.20E-01,2.35E+08
2.62E+02,2.9,8.08,4.20E-01,1.67E+08
2.62E+02,3.1,8.08,4.20E-01,1.18E+08
2.62E+02,3.3,8.08,4.20E-01,8.35E+07
2.62E+02,3.5,8.08,4.20E-01,5.91E+07
2.62E+02,3.7,8.08,4.20E-01,4.18E+07
2.62E+02,3.9,8.08,4.20E-01,2.96E+07
2.62E+02,0.1,9.07,6.90E-01,2.61E+11
2.62E+02,0.3,9.07,5.50E-01,1.32E+11
2.62E+02,0.5,9.07,4.70E-01,4.93E+10
2.62E+02,0.7,9.07,4.50E-01,2.73E+10
2.62E+02,0.9,9.07,4.40E-01,1.67E+10
2.62E+02,1.1,9.07,4.30E-01,1.24E+10
2.62E+02,1.3,9.07,4.30E-01,8.53E+09
2.62E+02,1.5,9.07,4.30E-01,6.10E+09
2.62E+02,1.7,9.07,4.20E-01,5.08E+09
2.62E+02,1.9,9.07,4.20E-01,4.94E+09
2.62E+02,2.1,9.07,4.20E-01,3.50E+09
2.62E+02,2.3,9.07,4.20E-01,2.48E+09
2.62E+02,2.5,9.07,4.20E-01,1.75E+09
2.62E+02,2.7,9.07,4.20E-01,1.24E+09
2.62E+02,2.9,9.07,4.20E-01,8.79E+08
2.62E+02,3.1,9.07,4.20E-01,6.22E+08
2.62E+02,3.3,9.07,4.20E-01,4.41E+08
2.62E+02,3.5,9.07,4.20E-01,3.12E+08
2.62E+02,3.7,9.07,4.20E-01,2.21E+08
2.62E+02,3.9,9.07,4.20E-01,1.56E+08
2.62E+02,0.1,10.07,6.00E-01,1.78E+11
2.62E+02,0.3,10.07,5.60E-01,1.39E+11
2.62E+02,0.5,10.07,4.80E-01,6.07E+10
2.62E+02,0.7,10.07,4.70E-01,4.61E+10
2.62E+02,0.9,10.07,4.50E-01,3.31E+10
2.62E+02,1.1,10.07,4.50E-01,2.56E+10
2.62E+02,1.3,10.07,4.40E-01,2.19E+10
2.62E+02,1.5,10.07,4.40E-01,1.69E+10
2.62E+02,1.7,10.07,4.30E-01,1.04E+10
2.62E+02,1.9,10.07,4.30E-01,7.27E+09
2.62E+02,2.1,10.07,4.20E-01,5.15E+09
2.62E+02,2.3,10.07,4.20E-01,3.64E+09
2.62E+02,2.5,10.07,4.20E-01,2.58E+09
2.62E+02,2.7,10.07,4.20E-01,1.83E+09
2.62E+02,2.9,10.07,4.20E-01,1.29E+09
2.62E+02,3.1,10.07,4.20E-01,9.16E+08
2.62E+02,3.3,10.07,4.20E-01,6.48E+08
2.62E+02,3.5,10.07,4.20E-01,4.59E+08
2.62E+02,3.7,10.07,4.20E-01,3.25E+08
2.62E+02,3.9,10.07,4.20E-01,2.30E+08
2.62E+02,0.1,11.08,5.50E-01,1.24E+11
2.62E+02,0.3,11.08,5.20E-01,9.37E+10
2.62E+02,0.5,11.08,4.60E-01,4.32E+10
2.62E+02,0.7,11.08,4.40E-01,2.33E+10
2.62E+02,0.9,11.08,4.40E-01,2.14E+10
2.62E+02,1.1,11.08,4.30E-01,1.47E+10
2.62E+02,1.3,11.08,4.30E-01,9.24E+09
2.62E+02,1.5,11.08,4.20E-01,5.01E+09
2.62E+02,1.7,11.08,4.20E-01,2.17E+09
2.62E+02,1.9,11.08,4.20E-01,8.52E+08
2.62E+02,2.1,11.08,4.20E-01,8.17E+08
2.62E+02,2.3,11.08,4.20E-01,5.79E+08
2.62E+02,2.5,11.08,4.20E-01,4.10E+08
2.62E+02,2.7,11.08,4.20E-01,2.90E+08
2.62E+02,2.9,11.08,4.20E-01,2.05E+08
2.62E+02,3.1,11.08,4.20E-01,1.45E+08
2.62E+02,3.3,11.08,4.20E-01,1.03E+08
2.62E+02,3.5,11.08,4.20E-01,7.28E+07
2.62E+02,3.7,11.08,4.20E-01,5.16E+07
2.62E+02,3.9,11.08,4.20E-01,3.65E+07
2.62E+02,0.1,11.32,5.40E-01,1.16E+11
2.62E+02,0.3,11.32,5.20E-01,9.85E+10
2.62E+02,0.5,11.32,4.80E-01,6.19E+10
2.62E+02,0.7,11.32,4.70E-01,4.95E+10
2.62E+02,0.9,11.32,4.60E-01,3.86E+10
2.62E+02,1.1,11.32,4.50E-01,2.53E+10
2.62E+02,1.3,11.32,4.30E-01,1.37E+10
2.62E+02,1.5,11.32,4.30E-01,6.91E+09
2.62E+02,1.7,11.32,4.20E-01,4.28E+09
2.62E+02,1.9,11.32,4.20E-01,3.90E+09
2.62E+02,2.1,11.32,4.20E-01,2.76E+09
2.62E+02,2.3,11.32,4.20E-01,1.96E+09
2.62E+02,2.5,11.32,4.20E-01,1.38E+09
2.62E+02,2.7,11.32,4.20E-01,9.80E+08
2.62E+02,2.9,11.32,4.20E-01,6.94E+08
