timestamp,altitude,daytime,profile,value
2.65E+02,0.1,6.07,9.10E-01,4.74E+11
2.65E+02,0.3,6.07,5.50E-01,1.31E+11
2.65E+02,0.5,6.07,4.90E-01,6.63E+10
2.65E+02,0.7,6.07,4.60E-01,3.84E+10
2.65E+02,0.9,6.07,4.40E-01,2.32E+10
2.65E+02,1.1,6.07,4.30E-01,1.41E+10
2.65E+02,1.3,6.07,4.30E-01,8.63E+09
2.65E+02,1.5,6.07,4.30E-01,5.53E+09
2.65E+02,1.7,6.07,4.20E-01,3.70E+09
2.65E+02,1.9,6.07,4.20E-01,2.24E+09
2.65E+02,2.1,6.07,4.20E-01,1.26E+09
2.65E+02,2.3,6.07,4.20E-01,1.04E+09
2.65E+02,2.5,6.07,4.20E-01,7.36E+08
2.65E+02,2.7,6.07,4.20E-01,5.21E+08
2.65E+02,2.9,6.07,4.20E-01,3.69E+08
2.65E+02,3.1,6.07,4.20E-01,2.61E+08
2.65E+02,3.3,6.07,4.20E-01,1.85E+08
2.65E+02,3.5,6.07,4.20E-01,1.31E+08
2.65E+02,3.7,6.07,4.20E-01,9.26E+07
2.65E+02,3.9,6.07,4.20E-01,6.56E+07
2.65E+02,0.1,7.07,7.90E-01,3.59E+11
2.65E+02,0.3,7.07,5.60E-01,1.39E+11
2.65E+02,0.5,7.07,4.80E-01,6.31E+10
2.65E+02,0.7,7.07,4.50E-01,3.43E+10
2.65E+02,0.9,7.07,4.40E-01,2.08E+10
2.65E+02,1.1,7.07,4.40E-01,1.52E+10
2.65E+02,1.3,7.07,4.30E-01,9.97E+09
2.65E+02,1.5,7.07,4.30E-01,5.44E+09
2.65E+02,1.7,7.07,4.20E-01,2.41E+09
2.65E+02,1.9,7.07,4.20E-01,1.07E+09
2.65E+02,2.1,7.07,4.20E-01,7.61E+08
2.65E+02,2.3,7.07,4.20E-01,7.88E+08
2.65E+02,2.5,7.07,4.20E-01,5.58E+08
2.65E+02,2.7,7.07,4.20E-01,3.95E+08
2.65E+02,2.9,7.07,4.20E-01,2.80E+08
2.65E+02,3.1,7.07,4.20E-01,1.98E+08
2.65E+02,3.3,7.07,4.20E-01,1.40E+08
2.65E+02,3.5,7.07,4.20E-01,9.93E+07
2.65E+02,3.7,7.07,4.20E-01,7.03E+07
2.65E+02,3.9,7.07,4.20E-01,4.97E+07
2.65E+02,0.1,8.08,7.10E-01,2.81E+11
2.65E+02,0.3,8.08,6.00E-01,1.72E+11
2.65E+02,0.5,8.08,5.20E-01,1.00E+11
2.65E+02,0.7,8.08,4.80E-01,6.03E+10
2.65E+02,0.9,8.08,4.60E-01,3.98E+10
2.65E+02,1.1,8.08,4.50E-01,2.61E+10
2.65E+02,1.3,8.08,4.40E-01,1.64E+10
2.65E+02,1.5,8.08,4.30E-01,9.70E+09
2.65E+02,1.7,8.08,4.20E-01,5.20E+09
2.65E+02,1.9,8.08,4.20E-01,2.41E+09
2.65E+02,2.1,8.08,4.20E-01,1.01E+09
2.65E+02,2.3,8.08,4.20E-01,6.47E+08
2.65E+02,2.5,8.08,4.20E-01,4.58E+08
2.65E+02,2.7,8.08,4.20E-01,3.24E+08
2.65E+02,2.9,8.08,4.20E-01,2.30E+08
2.65E+02,3.1,8.08,4.20E-01,1.63E+08
2.65E+02,3.3,8.08,4.20E-01,1.15E+08
2.65E+02,3.5,8.08,4.20E-01,8.15E+07
2.65E+02,3.7,8.08,4.20E-01,5.77E+07
2.65E+02,3.9,8.08,4.20E-01,4.08E+07
2.65E+02,0.1,9.07,7.40E-01,3.15E+11
2.65E+02,0.3,9.07,5.80E-01,1.57E+11
2.65E+02,0.5,9.07,5.10E-01,9.17E+10
2.65E+02,0.7,9.07,4.80E-01,5.62E+10
2.65E+02,0.9,9.07,4.50E-01,3.36E+10
2.65E+02,1.1,9.07,4.40E-01,1.87E+10
2.65E+02,1.3,9.07,4.30E-01,1.08E+10
2.65E+02,1.5,9.07,4.30E-01,7.19E+09
2.65E+02,1.7,9.07,4.20E-01,5.21E+09
2.65E+02,1.9,9.07,4.20E-01,3.22E+09
2.65E+02,2.1,9.07,4.20E-01,1.61E+09
2.65E+02,2.3,9.07,4.20E-01,9.85E+08
2.65E+02,2.5,9.07,4.20E-01,6.97E+08
2.65E+02,2.7,9.07,4.20E-01,4.94E+08
2.65E+02,2.9,9.07,4.20E-01,3.49E+08
2.65E+02,3.1,9.07,4.20E-01,2.47E+08
2.65E+02,3.3,9.07,4.20E-01,1.75E+08
2.65E+02,3.5,9.07,4.20E-01,1.24E+08
2.65E+02,3.7,9.07,4.20E-01,8.78E+07
2.65E+02,3.9,9.07,4.20E-01,6.21E+07
2.65E+02,0.1,10.07,7.40E-01,3.14E+11
2.65E+02,0.3,10.07,6.00E-01,1.78E+11
2.65E+02,0.5,10.07,5.30E-01,1.12E+11
2.65E+02,0.7,10.07,4.90E-01,6.83E+10
2.65E+02,0.9,10.07,4.60E-01,4.04E+10
2.65E+02,1.1,10.07,4.40E-01,2.21E+10
2.65E+02,1.3,10.07,4.30E-01,1.24E+10
2.65E+02,1.5,10.07,4.30E-01,8.05E+09
2.65E+02,1.7,10.07,4.30E-01,6.15E+09
2.65E+02,1.9,10.07,4.20E-01,4.17E+09
2.65E+02,2.1,10.07,4.20E-01,2.12E+09
2.65E+02,2.3,10.07,4.20E-01,7.01E+08
2.65E+02,2.5,10.07,4.20E-01,4.62E+08
2.65E+02,2.7,10.07,4.20E-01,3.27E+08
2.65E+02,2.9,10.07,4.20E-01,2.32E+08
2.65E+02,3.1,10.07,4.20E-01,1.64E+08
2.65E+02,3.3,10.07,4.20E-01,1.16E+08
2.65E+02,3.5,10.07,4.20E-01,8.22E+07
2.65E+02,3.7,10.07,4.20E-01,5.82E+07
2.65E+02,3.9,10.07,4.20E-01,4.12E+07
2.65E+02,0.1,11.08,7.60E-01,3.34E+11
2.65E+02,0.3,11.08,5.90E-01,1.62E+11
2.65E+02,0.5,11.08,5.20E-01,9.76E+10
2.65E+02,0.7,11.08,4.80E-01,5.93E+10
2.65E+02,0.9,11.08,4.60E-01,3.79E+10
2.65E+02,1.1,11.08,4.50E-01,2.55E+10
2.65E+02,1.3,11.08,4.40E-01,1.59E+10
2.65E+02,1.5,11.08,4.30E-01,8.89E+09
2.65E+02,1.7,11.08,4.20E-01,4.30E+09
2.65E+02,1.9,11.08,4.20E-01,1.95E+09
2.65E+02,2.1,11.08,4.20E-01,1.17E+09
2.65E+02,2.3,11.08,4.20E-01,1.21E+09
2.65E+02,2.5,11.08,4.20E-01,1.28E+09
2.65E+02,2.7,11.08,4.20E-01,9.08E+08
2.65E+02,2.9,11.08,4.20E-01,6.43E+08
2.65E+02,3.1,11.08,4.20E-01,4.55E+08
2.65E+02,3.3,11.08,4.20E-01,3.22E+08
2.65E+02,3.5,11.08,4.20E-01,2.28E+08
2.65E+02,3.7,11.08,4.20E-01,1.62E+08
2.65E+02,3.9,11.08,4.20E-01,1.14E+08
2.65E+02,0.1,11.32,7.60E-01,3.36E+11
2.65E+02,0.3,11.32,6.00E-01,1.76E+11
2.65E+02,0.5,11.32,5.30E-01,1.13E+11
2.65E+02,0.7,11.32,4.90E-01,7.07E+10
2.65E+02,0.9,11.32,4.70E-01,4.72E+10
2.65E+02,1.1,11.32,4.50E-01,2.96E+10
2.65E+02,1.3,11.32,4.40E-01,1.79E+10
