timestamp,altitude,daytime,profile,value
2.67E+02,0.1,6.07,7.30E-01,3.01E+11
2.67E+02,0.3,6.07,5.20E-01,9.69E+10
2.67E+02,0.5,6.07,4.70E-01,5.28E+10
2.67E+02,0.7,6.07,4.50E-01,3.06E+10
2.67E+02,0.9,6.07,4.40E-01,1.88E+10
2.67E+02,1.1,6.07,4.30E-01,1.10E+10
2.67E+02,1.3,6.07,4.30E-01,7.15E+09
2.67E+02,1.5,6.07,4.20E-01,4.69E+09
2.67E+02,1.7,6.07,4.20E-01,3.11E+09
2.67E+02,1.9,6.07,4.20E-01,2.06E+09
2.67E+02,2.1,6.07,4.20E-01,1.27E+09
2.67E+02,2.3,6.07,4.20E-01,7.46E+08
2.67E+02,2.5,6.07,4.20E-01,6.51E+08
2.67E+02,2.7,6.07,4.20E-01,4.61E+08
2.67E+02,2.9,6.07,4.20E-01,3.26E+08
2.67E+02,3.1,6.07,4.20E-01,2.31E+08
2.67E+02,3.3,6.07,4.20E-01,1.63E+08
2.67E+02,3.5,6.07,4.20E-01,1.16E+08
2.67E+02,3.7,6.07,4.20E-01,8.19E+07
2.67E+02,3.9,6.07,4.20E-01,5.80E+07
2.67E+02,0.1,7.07,6.40E-01,2.16E+11
2.67E+02,0.3,7.07,5.00E-01,7.71E+10
2.67E+02,0.5,7.07,4.60E-01,4.17E+10
2.67E+02,0.7,7.07,4.40E-01,2.43E+10
2.67E+02,0.9,7.07,4.40E-01,1.53E+10
2.67E+02,1.1,7.07,4.30E-01,9.44E+09
2.67E+02,1.3,7.07,4.30E-01,5.67E+09
2.67E+02,1.5,7.07,4.20E-01,3.52E+09
2.67E+02,1.7,7.07,4.20E-01,2.42E+09
2.67E+02,1.9,7.07,4.20E-01,1.80E+09
2.67E+02,2.1,7.07,4.20E-01,1.24E+09
2.67E+02,2.3,7.07,4.20E-01,9.03E+08
2.67E+02,2.5,7.07,4.20E-01,8.78E+08
2.67E+02,2.7,7.07,4.20E-01,6.22E+08
2.67E+02,2.9,7.07,4.20E-01,4.40E+08
2.67E+02,3.1,7.07,4.20E-01,3.12E+08
2.67E+02,3.3,7.07,4.20E-01,2.21E+08
2.67E+02,3.5,7.07,4.20E-01,1.56E+08
2.67E+02,3.7,7.07,4.20E-01,1.11E+08
2.67E+02,3.9,7.07,4.20E-01,7.83E+07
2.67E+02,0.1,8.08,6.20E-01,2.00E+11
2.67E+02,0.3,8.08,4.90E-01,6.76E+10
2.67E+02,0.5,8.08,4.50E-01,3.22E+10
2.67E+02,0.7,8.08,4.30E-01,1.23E+10
