time,value
6.075,0.35027
7.075,0.584902
8.075,0.626364
9.075,0.558977
10.075,0.666109
11.075,0.751523
11.325,0.719391
11.825,0.750834
12.075,0.773161
13.075,1.08914
14.075,1.15241
15.075,1.08969
16.075,0.92007
