time,value
6.075,0.192471
7.075,0.292503
8.075,0.49365
9.075,0.515863
10.075,0.467421
11.075,0.421296
11.325,0.505327
11.825,0.485605
12.075,0.549375
13.075,0.518276
14.075,0.60792
15.075,0.880011
16.075,0.611993
