time,value
6.075,0.453994
7.075,0.292089
8.075,0.257583
9.075,0.402857
10.075,0.325677
11.075,0.326576
11.325,0.298519
11.825,0.417678
12.075,0.427564
13.075,0.516265
14.075,0.466206
15.075,0.544128
16.075,0.41207
