time,value
6.075,1.35744
7.075,1.62931
8.075,1.2107
9.075,1.26124
10.075,1.16854
11.075,1.10875
11.325,0.911808
11.825,0.955291
12.075,1.09302
13.075,1.3572
14.075,2.57603
15.075,2.71571
16.075,2.92203
