time,value
6.075,1.01363
7.075,0.920867
8.075,1.04052
9.075,0.834411
10.075,0.784582
11.075,0.918272
11.325,0.979992
11.825,1.17571
12.075,1.11945
13.075,1.66043
14.075,1.81678
15.075,1.69308
16.075,1.45432
