time,value
6.075,-0.0274467
7.075,0.223276
8.075,0.32608
9.075,0.424973
10.075,0.29783
11.075,0.418502
11.325,0.335242
11.825,0.632434
12.075,0.523455
13.075,0.44658
14.075,0.465369
15.075,0.539711
16.075,0.504958
