time,value
6.075,1.26657
7.075,0.882441
8.075,0.975607
9.075,1.21567
10.075,1.79864
11.075,1.07837
11.325,0.85336
11.825,0.816236
12.075,1.02394
13.075,0.796338
14.075,1.01319
15.075,1.9043
16.075,2.94929
