time,value
6.075,1.01415
7.075,0.973465
8.075,1.3459
9.075,1.19454
10.075,1.33563
11.075,1.24069
11.325,1.38811
11.825,1.53795
12.075,1.52155
13.075,2.38212
14.075,2.67466
15.075,3.08638
16.075,2.98506
