time,value
6.075,2.48729
7.075,2.97839
8.075,1.09625
9.075,0.732157
10.075,0.75573
11.075,0.527325
11.325,0.507506
11.825,0.387868
12.075,0.366818
13.075,0.564081
14.075,0.460661
15.075,0.909856
16.075,0.784022
