time,value
6.075,0.756019
7.075,0.607806
8.075,0.463795
9.075,0.718629
10.075,0.635312
11.075,0.722942
11.325,0.714093
11.825,0.645503
12.075,0.529171
13.075,0.849506
14.075,0.782393
15.075,0.49024
16.075,0.567491
