time,value
6.075,0.465367
7.075,0.561199
8.075,0.475823
9.075,0.607201
10.075,0.19209
11.075,0.353597
11.325,0.503796
11.825,0.746987
12.075,0.680678
13.075,0.724773
14.075,0.505642
15.075,0.672584
16.075,0.649
