time,value
6.075,0.347982
7.075,0.277049
8.075,0.473741
9.075,0.407761
10.075,0.332707
11.075,0.245323
11.325,0.2922
11.825,0.340188
12.075,0.356471
13.075,0.453005
14.075,0.423153
15.075,0.503713
16.075,0.331616
